Zalophus_californianus	Vulpes_vulpes	Vulpes_lagopus	Ursus_thibetanus	Ursus_maritimus	Ursus_arctos	Ursus_americanus	Suricata_suricatta	Puma_yagouaroundi	Puma_concolor	Phoca_vitulina	Panthera_tigris	Panthera_pardus	Panthera_leo	Odobenus_rosmarus	Neomonachus_schauinslandi	Mustela_putorius	Mustela_erminea	Mirounga_leonina	Lynx_pardinus	Lontra_canadensis	Leptonychotes_weddellii	Hyaena_hyaena	Halichoerus_grypus	Felis_catus	Eumetopias_jubatus	Enhydra_lutris	Canis_lupus	Callorhinus_ursinus	Ailuropoda_melanoleuca	Acinonyx_jubatus	
0.00154	0.0047482	0.00079742	0.00047353	5.8713e-05	0.013253	0.00043717	0.00055173	0.0046155	0.0046155	0.0029299	0.0059813	0.78545	0.0025275	0.00091856	0.0031968	0.00046524	0.010121	0.0016828	0.0016764	1.501e-05	0.0020919	1.2832e-05	0.0076008	0.0026879	0.0033096	0.0012147	9.0189e-05	0.00029012	0.00056844	0.013436	
0.0015437	0.0047336	0.00079691	0.00047162	5.8825e-05	0.013249	0.00043995	0.00056487	0.0046177	0.0046177	0.0029331	0.0059825	0.78502	0.002532	0.00092703	0.003198	0.00046729	0.010118	0.0016849	0.0016783	1.5161e-05	0.002096	1.3202e-05	0.0076016	0.0026889	0.0033126	0.0012166	9.1405e-05	0.00029144	0.00055517	0.013433	
0.0015474	0.0047189	0.00079639	0.00046971	5.893e-05	0.013245	0.00044272	0.00058037	0.0046199	0.0046199	0.0029364	0.0059837	0.78459	0.0025365	0.00093573	0.0031992	0.00046941	0.010116	0.0016869	0.0016802	1.5318e-05	0.0020999	1.3176e-05	0.0076023	0.00269	0.0033156	0.0012184	9.2583e-05	0.0002928	0.00054176	0.013429	
0.001551	0.0047042	0.00079587	0.00046778	5.9027e-05	0.013242	0.00044549	0.00059503	0.0046221	0.0046221	0.0029397	0.0059849	0.78416	0.0025411	0.00094436	0.0032004	0.00047148	0.010114	0.0016888	0.0016821	1.5468e-05	0.0021038	1.3135e-05	0.0076029	0.002691	0.0033186	0.0012203	9.3729e-05	0.00029413	0.00052823	0.013425	
0.0015547	0.0046894	0.00079533	0.00046584	5.9119e-05	0.013238	0.00044824	0.000609	0.0046244	0.0046244	0.0029429	0.005986	0.78373	0.0025456	0.00095292	0.0032015	0.00047353	0.010111	0.0016908	0.0016839	1.5611e-05	0.0021077	1.308e-05	0.0076036	0.002692	0.0033216	0.0012221	9.4845e-05	0.00029544	0.0005146	0.013421	
0.0015584	0.0046748	0.0007948	0.00046391	5.9208e-05	0.013235	0.000451	0.00062456	0.0046266	0.0046266	0.0029462	0.0059872	0.78331	0.0025502	0.00096163	0.0032027	0.00047562	0.010109	0.0016927	0.0016858	1.5759e-05	0.0021116	1.3045e-05	0.0076043	0.0026931	0.0033246	0.001224	9.6015e-05	0.00029678	0.00050119	0.013417	
0.001562	0.00466	0.00079426	0.00046197	5.9291e-05	0.013231	0.00045375	0.00063946	0.0046288	0.0046288	0.0029494	0.0059884	0.78289	0.0025547	0.00097027	0.0032038	0.0004777	0.010106	0.0016947	0.0016877	1.5902e-05	0.0021155	1.2997e-05	0.007605	0.0026941	0.0033276	0.0012258	9.7158e-05	0.00029809	0.00048769	0.013413	
0.0015657	0.0046454	0.00079372	0.00046002	5.9372e-05	0.013228	0.00045651	0.00065595	0.004631	0.004631	0.0029527	0.0059896	0.78247	0.0025592	0.00097905	0.0032051	0.00047982	0.010104	0.0016967	0.0016896	1.6049e-05	0.0021195	1.2967e-05	0.0076057	0.0026952	0.0033306	0.0012277	9.8352e-05	0.00029944	0.00047441	0.013409	
0.0015694	0.0046308	0.00079318	0.00045808	5.9451e-05	0.013224	0.00045928	0.00067418	0.0046333	0.0046333	0.0029559	0.0059908	0.78205	0.0025638	0.00098796	0.0032064	0.000482	0.010102	0.0016988	0.0016916	1.6201e-05	0.0021236	1.2956e-05	0.0076065	0.0026964	0.0033336	0.0012297	9.9597e-05	0.0003008	0.00046133	0.013405	
0.0015731	0.0046162	0.00079265	0.00045614	5.9528e-05	0.013221	0.00046206	0.00069409	0.0046355	0.0046355	0.0029592	0.005992	0.78165	0.0025683	0.00099699	0.0032077	0.00048422	0.0101	0.0017009	0.0016936	1.6357e-05	0.0021278	1.2961e-05	0.0076073	0.0026976	0.0033367	0.0012317	0.00010089	0.0003022	0.00044844	0.013401	
0.0015768	0.0046017	0.0007921	0.00045419	5.9599e-05	0.013217	0.00046483	0.00071328	0.0046378	0.0046378	0.0029625	0.0059932	0.78124	0.0025729	0.001006	0.0032091	0.00048642	0.010098	0.001703	0.0016956	1.6508e-05	0.002132	1.2954e-05	0.0076082	0.0026987	0.0033397	0.0012337	0.00010216	0.00030357	0.00043546	0.013398	
0.0015805	0.0045871	0.00079156	0.00045223	5.9663e-05	0.013214	0.00046759	0.00073424	0.0046401	0.0046401	0.0029657	0.0059944	0.78083	0.0025774	0.0010151	0.0032105	0.00048866	0.010097	0.0017051	0.0016976	1.6662e-05	0.0021363	1.2962e-05	0.007609	0.0027	0.0033427	0.0012357	0.00010347	0.00030496	0.00042279	0.013394	
0.0015842	0.0045726	0.00079101	0.00045026	5.9722e-05	0.01321	0.00047034	0.00075454	0.0046423	0.0046423	0.002969	0.0059957	0.78043	0.002582	0.0010241	0.0032118	0.00049087	0.010095	0.0017072	0.0016996	1.6811e-05	0.0021405	1.296e-05	0.0076099	0.0027011	0.0033457	0.0012378	0.00010476	0.00030633	0.00041006	0.01339	
0.0015879	0.0045581	0.00079046	0.0004483	5.9778e-05	0.013207	0.0004731	0.0007767	0.0046446	0.0046446	0.0029723	0.0059969	0.78003	0.0025866	0.0010333	0.0032133	0.00049314	0.010093	0.0017094	0.0017017	1.6963e-05	0.0021448	1.2974e-05	0.0076108	0.0027024	0.0033487	0.0012398	0.0001061	0.00030773	0.0003975	0.013386	
0.0015916	0.0045435	0.0007899	0.00044632	5.9828e-05	0.013203	0.00047586	0.00079806	0.0046468	0.0046468	0.0029755	0.0059981	0.77963	0.0025911	0.0010424	0.0032147	0.00049537	0.010091	0.0017115	0.0017037	1.711e-05	0.0021491	1.2977e-05	0.0076117	0.0027036	0.0033517	0.0012419	0.00010742	0.00030911	0.00038486	0.013382	
0.0015953	0.0045291	0.00078935	0.00044434	5.9875e-05	0.0132	0.00047861	0.0008214	0.0046491	0.0046491	0.0029788	0.0059994	0.77923	0.0025957	0.0010516	0.0032161	0.00049766	0.01009	0.0017136	0.0017058	1.7261e-05	0.0021535	1.2995e-05	0.0076126	0.0027049	0.0033547	0.001244	0.00010878	0.00031051	0.0003724	0.013379	
0.001599	0.0045145	0.00078878	0.00044236	5.9916e-05	0.013196	0.00048136	0.00084384	0.0046514	0.0046514	0.002982	0.0060006	0.77883	0.0026002	0.0010608	0.0032176	0.00049991	0.010088	0.0017158	0.0017078	1.7406e-05	0.0021578	1.3001e-05	0.0076135	0.0027061	0.0033577	0.001246	0.00011012	0.00031189	0.00035986	0.013375	
0.0016028	0.0045001	0.00078822	0.00044037	5.9951e-05	0.013193	0.0004841	0.00084905	0.0046536	0.0046536	0.0029853	0.0060019	0.77844	0.0026048	0.0010701	0.0032191	0.00050221	0.010087	0.001718	0.0017099	1.7555e-05	0.0021622	1.3025e-05	0.0076144	0.0027074	0.0033608	0.0012481	0.00011151	0.00031329	0.00034718	0.013371	
0.0016065	0.0044857	0.00078766	0.00043837	5.9984e-05	0.013189	0.00048685	0.00085497	0.0046559	0.0046559	0.0029886	0.0060031	0.77806	0.0026094	0.0010796	0.0032206	0.00050457	0.010086	0.0017202	0.0017121	1.771e-05	0.0021668	1.307e-05	0.0076155	0.0027088	0.0033638	0.0012503	0.00011296	0.00031472	0.00033469	0.013368	
0.0016102	0.0044712	0.00078709	0.00043637	6.001e-05	0.013186	0.00048959	0.00086061	0.0046582	0.0046582	0.0029919	0.0060044	0.77767	0.0026139	0.001089	0.0032222	0.0005069	0.010084	0.0017224	0.0017142	1.7858e-05	0.0021713	1.3103e-05	0.0076164	0.0027101	0.0033668	0.0012525	0.00011438	0.00031613	0.00032213	0.013364	
0.0016139	0.0044567	0.00078652	0.00043436	6.0031e-05	0.013182	0.00049232	0.00086597	0.0046605	0.0046605	0.0029951	0.0060056	0.77728	0.0026185	0.0010983	0.0032237	0.0005092	0.010083	0.0017246	0.0017163	1.8e-05	0.0021757	1.3123e-05	0.0076174	0.0027114	0.0033698	0.0012546	0.00011577	0.00031752	0.00030948	0.01336	
0.0016176	0.0044423	0.00078594	0.00043235	6.0049e-05	0.013179	0.00049506	0.000872	0.0046627	0.0046627	0.0029984	0.0060069	0.7769	0.002623	0.0011078	0.0032252	0.00051155	0.010082	0.0017269	0.0017184	1.8147e-05	0.0021802	1.3162e-05	0.0076184	0.0027128	0.0033728	0.0012568	0.00011722	0.00031893	0.00029703	0.013357	
0.0016213	0.0044278	0.00078536	0.00043033	6.006e-05	0.013175	0.00049778	0.00087768	0.004665	0.004665	0.0030017	0.0060082	0.77651	0.0026276	0.0011172	0.0032268	0.00051387	0.01008	0.0017291	0.0017205	1.8287e-05	0.0021847	1.3187e-05	0.0076194	0.0027141	0.0033758	0.0012589	0.00011863	0.00032032	0.00028447	0.013353	
0.001625	0.0044133	0.00078476	0.0004283	6.0065e-05	0.013172	0.0005005	0.00088306	0.0046673	0.0046673	0.0030049	0.0060094	0.77613	0.0026321	0.0011265	0.0032283	0.00051616	0.010079	0.0017312	0.0017226	1.8421e-05	0.0021891	1.3198e-05	0.0076203	0.0027154	0.0033788	0.001261	0.00012001	0.00032168	0.00028347	0.013349	
0.0016287	0.0043988	0.00078416	0.00042626	6.0064e-05	0.013168	0.0005032	0.00088812	0.0046695	0.0046695	0.0030081	0.0060106	0.77574	0.0026366	0.0011358	0.0032297	0.00051841	0.010077	0.0017334	0.0017247	1.8549e-05	0.0021934	1.3197e-05	0.0076213	0.0027166	0.0033818	0.0012631	0.00012137	0.00032303	0.00028243	0.013346	
0.0016324	0.0043842	0.00078355	0.00042421	6.0056e-05	0.013165	0.0005059	0.00089287	0.0046717	0.0046717	0.0030114	0.0060119	0.77535	0.0026411	0.001145	0.0032311	0.00052063	0.010076	0.0017355	0.0017267	1.8669e-05	0.0021977	1.3181e-05	0.0076221	0.0027178	0.0033848	0.0012651	0.00012269	0.00032435	0.00028137	0.013342	
0.001636	0.0043697	0.00078294	0.00042217	6.0047e-05	0.013161	0.0005086	0.00089844	0.004674	0.004674	0.0030146	0.0060131	0.77497	0.0026456	0.0011541	0.0032325	0.00052281	0.010074	0.0017376	0.0017287	1.8783e-05	0.0022018	1.319e-05	0.007623	0.0027191	0.0033878	0.0012671	0.00012408	0.00032564	0.00028034	0.013338	
0.0016397	0.0043553	0.00078234	0.00042012	6.0028e-05	0.013158	0.00051133	0.00090497	0.0046763	0.0046763	0.0030178	0.0060144	0.77459	0.0026502	0.0011555	0.0032339	0.00052507	0.010072	0.0017397	0.0017309	1.8904e-05	0.0022062	1.3224e-05	0.0076239	0.0027205	0.0033907	0.0012692	0.00012556	0.00032697	0.00027937	0.013335	
0.0016434	0.004341	0.00078174	0.00041808	6.0008e-05	0.013154	0.00051406	0.00091268	0.0046786	0.0046786	0.0030211	0.0060157	0.77422	0.0026547	0.0011569	0.0032355	0.00052739	0.010071	0.0017419	0.0017331	1.9031e-05	0.0022106	1.3281e-05	0.0076249	0.0027219	0.0033937	0.0012713	0.00012711	0.00032833	0.00027844	0.013331	
0.0016471	0.0043266	0.00078113	0.00041605	5.9987e-05	0.013151	0.00051682	0.00091983	0.0046808	0.0046808	0.0030243	0.0060169	0.77385	0.0026593	0.0011583	0.003237	0.00052967	0.01007	0.0017441	0.0017353	1.9151e-05	0.002215	1.332e-05	0.0076259	0.0027233	0.0033967	0.0012734	0.00012861	0.00032967	0.00027738	0.013328	
0.0016507	0.0043121	0.00078051	0.000414	5.9958e-05	0.013147	0.00051955	0.00092619	0.0046831	0.0046831	0.0030275	0.0060182	0.77348	0.0026638	0.0011591	0.0032386	0.00053203	0.010068	0.0017464	0.0017374	1.9279e-05	0.0022196	1.4319e-05	0.0076269	0.0027247	0.0033997	0.0012756	0.00013008	0.00033934	0.00027627	0.013324	
0.0016544	0.0042977	0.0007799	0.00041194	5.9923e-05	0.013144	0.00052227	0.00097085	0.0046853	0.0046853	0.0030308	0.0060194	0.7731	0.0026683	0.0011597	0.0032401	0.00053434	0.010067	0.0017486	0.0017395	1.9399e-05	0.0022241	1.5266e-05	0.0076279	0.002726	0.0034026	0.0012777	0.00013162	0.00034895	0.00027513	0.013321	
0.001658	0.0042834	0.00077929	0.00040988	5.9887e-05	0.01314	0.00052501	0.00098531	0.0046876	0.0046876	0.003034	0.0060207	0.77273	0.0026728	0.0011605	0.0032418	0.00053673	0.010066	0.0017508	0.0017416	1.9527e-05	0.0022287	1.6321e-05	0.0076289	0.0027274	0.0034056	0.00128	0.00013326	0.00035871	0.00027404	0.013317	
0.0016617	0.0042692	0.00077869	0.00040783	5.9849e-05	0.013137	0.00052777	0.0010017	0.0046899	0.0046899	0.0030373	0.006022	0.77237	0.0026774	0.0011614	0.0032435	0.00053919	0.010065	0.0017532	0.0017438	1.9662e-05	0.0022335	1.7471e-05	0.0076301	0.0027288	0.0034086	0.0012823	0.00013498	0.00036862	0.00027299	0.013314	
0.0016654	0.004255	0.00077808	0.00040577	5.981e-05	0.013134	0.00053053	0.0010202	0.0046922	0.0046922	0.0030406	0.0060233	0.77201	0.0026819	0.0011623	0.0032454	0.00054172	0.010065	0.0017556	0.0017461	1.9803e-05	0.0022385	1.8724e-05	0.0076313	0.0027304	0.0034116	0.0012846	0.00013678	0.00037867	0.00027198	0.01331	
0.0016691	0.0042409	0.00077749	0.00040372	5.977e-05	0.01313	0.00053331	0.0010412	0.0046945	0.0046945	0.0030438	0.0060247	0.77166	0.0026865	0.0011632	0.0032473	0.00054432	0.010065	0.0017581	0.0017485	1.9952e-05	0.0022436	2.0091e-05	0.0076326	0.002732	0.0034146	0.0012871	0.00013867	0.00038888	0.00027101	0.013307	
0.0016729	0.0042269	0.00077689	0.00040168	5.9728e-05	0.013127	0.00053611	0.0010653	0.0046969	0.0046969	0.0030471	0.006026	0.77132	0.0026911	0.0011643	0.0032494	0.000547	0.010065	0.0017606	0.0017509	2.0107e-05	0.0022488	2.1596e-05	0.0076339	0.0027337	0.0034176	0.0012896	0.00014066	0.00039926	0.00027009	0.013303	
0.0016766	0.0042129	0.00077629	0.00039962	5.968e-05	0.013124	0.00053889	0.0010879	0.0046992	0.0046992	0.0030504	0.0060274	0.77097	0.0026957	0.0011653	0.0032513	0.00054963	0.010064	0.0017631	0.0017533	2.0255e-05	0.002254	2.3035e-05	0.0076353	0.0027353	0.0034206	0.0012921	0.0001426	0.00040956	0.00026913	0.0133	
0.0016803	0.0042308	0.0007756	0.00040356	6.2084e-05	0.01312	0.00054164	0.0011139	0.0047016	0.0047016	0.0030537	0.0060288	0.77064	0.0027003	0.0011663	0.0032533	0.00055221	0.010064	0.0017656	0.0017557	2.0394e-05	0.0022591	2.4623e-05	0.0076366	0.002737	0.0034236	0.0012945	0.00014447	0.00041977	0.0002737	0.013297	
0.001684	0.0042486	0.0007749	0.00040749	6.4479e-05	0.013117	0.00054437	0.0011383	0.0047039	0.0047039	0.003057	0.0060301	0.7703	0.0027049	0.0011672	0.0032551	0.00055474	0.010064	0.001768	0.0017581	2.0525e-05	0.0022641	2.6132e-05	0.0076378	0.0027387	0.0034266	0.0012969	0.00014628	0.0004299	0.00027822	0.013294	
0.0016877	0.0042664	0.00077419	0.0004114	6.6863e-05	0.013113	0.00054709	0.0011611	0.0047062	0.0047062	0.0030602	0.0060315	0.76995	0.0027094	0.0011681	0.0032569	0.00055723	0.010063	0.0017704	0.0017605	2.0648e-05	0.002269	2.7568e-05	0.007639	0.0027403	0.0034296	0.0012993	0.00014804	0.00043994	0.00028267	0.01329	
0.0016914	0.0042842	0.00077346	0.00041531	6.9238e-05	0.013109	0.0005498	0.0011871	0.0047086	0.0047086	0.0030635	0.0060329	0.76962	0.002714	0.0011689	0.0032587	0.00055968	0.010062	0.0017727	0.0017629	2.0763e-05	0.0022738	2.9148e-05	0.0076401	0.002742	0.0034325	0.0013016	0.00014976	0.0004499	0.00028706	0.013287	
0.001695	0.004302	0.00077275	0.00041922	7.1622e-05	0.013106	0.00055252	0.0012173	0.0047109	0.0047109	0.0030667	0.0060343	0.76929	0.0027186	0.0011698	0.0032605	0.00056219	0.010062	0.0017751	0.0017654	2.0885e-05	0.0022787	2.9555e-05	0.0076414	0.0027438	0.0034355	0.0013039	0.00015156	0.00046002	0.00029154	0.013284	
0.0016987	0.0043199	0.00077203	0.00042314	7.4013e-05	0.013102	0.00055525	0.0012512	0.0047133	0.0047133	0.00307	0.0060357	0.76897	0.0027232	0.0011708	0.0032625	0.00056478	0.010061	0.0017776	0.001768	2.1014e-05	0.0022838	3.001e-05	0.0076426	0.0027457	0.0034385	0.0013064	0.00015346	0.00047029	0.00029611	0.013281	
0.0017025	0.0043379	0.00077132	0.00042707	7.6411e-05	0.013099	0.000558	0.0012609	0.0047157	0.0047157	0.0030733	0.0060371	0.76865	0.0027279	0.0011718	0.0032645	0.00056743	0.010061	0.0017801	0.0017706	2.1149e-05	0.0022891	3.0517e-05	0.007644	0.0027476	0.0034415	0.0013089	0.00015543	0.0004807	0.00030076	0.013277	
0.0017062	0.0043559	0.0007706	0.00043098	7.8801e-05	0.013096	0.00056074	0.00127	0.0047181	0.0047181	0.0030765	0.0060386	0.76833	0.0027325	0.0011728	0.0032665	0.00057005	0.010061	0.0017826	0.0017732	2.1277e-05	0.0022942	3.0995e-05	0.0076453	0.0027495	0.0034445	0.0013114	0.00015736	0.00049104	0.00030536	0.013274	
0.0017098	0.0043738	0.00076987	0.00043489	8.1182e-05	0.013092	0.00056346	0.0012786	0.0047205	0.0047205	0.0030798	0.00604	0.76801	0.0027371	0.0011737	0.0032684	0.00057262	0.010061	0.0017851	0.0017758	2.1398e-05	0.0022993	3.1447e-05	0.0076466	0.0027514	0.0034474	0.0013138	0.00015925	0.00050131	0.00030991	0.013271	
0.0017135	0.0043916	0.00076913	0.00043878	8.3556e-05	0.013089	0.00056617	0.0012867	0.0047228	0.0047228	0.003083	0.0060414	0.76769	0.0027417	0.0011747	0.0032703	0.00057516	0.010061	0.0017875	0.0017783	2.1512e-05	0.0023043	3.1875e-05	0.0076479	0.0027532	0.0034504	0.0013162	0.00016111	0.00051153	0.00031441	0.013268	
0.0017172	0.0044096	0.00076839	0.00044269	8.5936e-05	0.013085	0.00056889	0.0012959	0.0047252	0.0047252	0.0030863	0.0060428	0.76738	0.0027463	0.0011756	0.0032723	0.00057777	0.01006	0.00179	0.0017809	2.1632e-05	0.0023095	3.2348e-05	0.0076492	0.0027551	0.0034534	0.0013187	0.00016304	0.00052187	0.00031899	0.013265	
0.0017209	0.0044274	0.00076765	0.00044658	8.8308e-05	0.013082	0.0005716	0.0013045	0.0047275	0.0047275	0.0030895	0.0060442	0.76706	0.0027509	0.0011766	0.0032742	0.00058033	0.01006	0.0017924	0.0017834	2.1744e-05	0.0023145	3.2793e-05	0.0076505	0.0027569	0.0034563	0.0013211	0.00016492	0.00053215	0.00032352	0.013262	
0.0017246	0.0044346	0.00077098	0.00045047	9.0686e-05	0.013078	0.00057433	0.0013143	0.0047299	0.0047299	0.0030928	0.0060457	0.76675	0.0027555	0.0011776	0.0032762	0.00058296	0.01006	0.0017949	0.001786	2.1863e-05	0.0023197	3.3285e-05	0.0076518	0.0027588	0.0034593	0.0013236	0.00016584	0.00054257	0.00032813	0.013259	
0.0017283	0.0044416	0.0007743	0.00045436	9.3056e-05	0.013075	0.00057704	0.0013234	0.0047323	0.0047323	0.003096	0.0060471	0.76643	0.0027601	0.0011786	0.0032781	0.00058555	0.01006	0.0017974	0.0017886	2.1974e-05	0.0023248	3.3748e-05	0.0076531	0.0027607	0.0034623	0.001326	0.00016672	0.00055291	0.00033268	0.013255	
0.001732	0.0044487	0.00077763	0.00045825	9.5434e-05	0.013071	0.00057976	0.0013339	0.0047347	0.0047347	0.0030993	0.0060485	0.76612	0.0027647	0.0011796	0.0032802	0.00058821	0.01006	0.0017999	0.0017912	2.2093e-05	0.0023301	3.4265e-05	0.0076545	0.0027626	0.0034653	0.0013285	0.00016766	0.00056341	0.00033733	0.013252	
0.0017357	0.0044559	0.00078097	0.00046215	9.782e-05	0.013068	0.0005825	0.0013457	0.0047371	0.0047371	0.0031025	0.00605	0.76582	0.0027694	0.0011807	0.0032823	0.00059094	0.01006	0.0018025	0.0017939	2.2218e-05	0.0023355	3.484e-05	0.0076559	0.0027646	0.0034682	0.0013311	0.00016866	0.00057406	0.00034206	0.013249	
0.0017394	0.0044631	0.00078432	0.00046606	0.00010021	0.013065	0.00058525	0.0013592	0.0047395	0.0047395	0.0031058	0.0060515	0.76553	0.002774	0.0011819	0.0032846	0.00059375	0.010061	0.0018052	0.0017967	2.235e-05	0.0023411	3.5478e-05	0.0076575	0.0027667	0.0034712	0.0013338	0.00016972	0.00058488	0.00034689	0.013246	
0.0017431	0.0044703	0.00078766	0.00046996	0.0001026	0.013061	0.00058799	0.0013719	0.0047419	0.0047419	0.0031091	0.006053	0.76523	0.0027786	0.001183	0.0032867	0.00059663	0.010061	0.0018078	0.0017994	2.2476e-05	0.0023466	3.6086e-05	0.007659	0.0027687	0.0034742	0.0013365	0.00017076	0.00059563	0.00035166	0.013243	
0.0017469	0.0044775	0.00079099	0.00047384	0.00010498	0.013058	0.00059072	0.001384	0.0047443	0.0047443	0.0031123	0.0060544	0.76493	0.0027833	0.0011841	0.0032889	0.00059948	0.010062	0.0018104	0.0018021	2.2594e-05	0.002352	3.6663e-05	0.0076604	0.0027707	0.0034772	0.0013391	0.00017176	0.00060631	0.00035639	0.01324	
0.0017506	0.0044847	0.00079433	0.00047774	0.00010736	0.013054	0.00059346	0.0013978	0.0047467	0.0047467	0.0031156	0.0060559	0.76464	0.0027879	0.0011853	0.0032911	0.00060241	0.010063	0.0018131	0.0018049	2.272e-05	0.0023576	3.7306e-05	0.0076619	0.0027728	0.0034802	0.0013417	0.00017283	0.00061716	0.00036122	0.013237	
0.0017543	0.0044918	0.00079765	0.00048162	0.00010974	0.013051	0.00059619	0.0014108	0.0047491	0.0047491	0.0031189	0.0060574	0.76434	0.0027925	0.0011865	0.0032933	0.00060528	0.010064	0.0018157	0.0018076	2.2838e-05	0.0023631	3.7911e-05	0.0076634	0.0027749	0.0034832	0.0013444	0.00017386	0.00062792	0.00036598	0.013234	
0.001758	0.004499	0.00080099	0.00048551	0.00011213	0.013048	0.00059894	0.0014256	0.0047515	0.0047515	0.0031221	0.0060589	0.76405	0.0027972	0.0011877	0.0032956	0.00060824	0.010065	0.0018184	0.0018104	2.2963e-05	0.0023688	3.859e-05	0.0076649	0.002777	0.0034862	0.0013471	0.00017496	0.00063885	0.00037084	0.013232	
0.0017618	0.0045063	0.00080433	0.00048941	0.00011452	0.013045	0.0006017	0.0014427	0.004754	0.004754	0.0031254	0.0060604	0.76377	0.0028018	0.0011889	0.003298	0.00061128	0.010066	0.0018212	0.0018133	2.3096e-05	0.0023746	3.9347e-05	0.0076664	0.0027792	0.0034892	0.0013499	0.00017613	0.00064995	0.0003758	0.013229	
0.0017656	0.0045136	0.00080768	0.00049332	0.00011692	0.013041	0.00060448	0.0014555	0.0047565	0.0047565	0.0031287	0.0060619	0.7635	0.0028065	0.0011903	0.0033005	0.00061441	0.010067	0.001824	0.0018162	2.3238e-05	0.0023806	3.9885e-05	0.007668	0.0027815	0.0034922	0.0013528	0.00017738	0.00066125	0.00038088	0.013226	
0.0017694	0.004521	0.00081105	0.00049724	0.00011934	0.013038	0.00060727	0.0014702	0.0047589	0.0047589	0.003132	0.0060635	0.76323	0.0028112	0.0011918	0.003303	0.00061763	0.010069	0.001827	0.0018192	2.3389e-05	0.0023869	4.0493e-05	0.0076697	0.0027838	0.0034952	0.0013558	0.00017871	0.00067273	0.00038606	0.013223	
0.0017732	0.0045283	0.0008144	0.00050114	0.00012174	0.013035	0.00061005	0.0014872	0.0047614	0.0047614	0.0031352	0.0060651	0.76298	0.0028159	0.0011932	0.0033056	0.00062081	0.010071	0.0018298	0.0018223	2.3532e-05	0.002393	4.1177e-05	0.0076713	0.0027863	0.0034982	0.0013587	0.00017999	0.00068413	0.00039118	0.013221	
0.001777	0.0045356	0.00081774	0.00050503	0.00012414	0.013032	0.00061281	0.0014936	0.004764	0.004764	0.0031385	0.0060668	0.76272	0.0028207	0.0011961	0.0033081	0.00062393	0.010072	0.0018327	0.0018255	2.3666e-05	0.002399	4.2279e-05	0.007673	0.0027889	0.0035013	0.0013616	0.00018124	0.00068807	0.00039622	0.013218	
0.0017809	0.004543	0.00082109	0.00050893	0.00012654	0.013028	0.00061559	0.0014994	0.0047665	0.0047665	0.0031418	0.0060684	0.76247	0.0028254	0.0011992	0.0033106	0.00062714	0.010074	0.0018356	0.0018286	2.3808e-05	0.0024052	4.3318e-05	0.0076748	0.0027914	0.0035043	0.0013645	0.00018256	0.0006921	0.00040138	0.013215	
0.0017847	0.0045503	0.00082444	0.00051283	0.00012894	0.013025	0.00061837	0.0015046	0.004769	0.004769	0.0031451	0.00607	0.76222	0.0028302	0.0012023	0.0033132	0.00063035	0.010076	0.0018385	0.0018317	2.3949e-05	0.0024114	4.4249e-05	0.0076766	0.0027938	0.0035074	0.0013675	0.00018388	0.00069612	0.00040654	0.013213	
0.0017885	0.0045576	0.00082778	0.00051672	0.00013134	0.013022	0.00062114	0.0015109	0.0047715	0.0047715	0.0031484	0.0060717	0.76197	0.0028349	0.0012054	0.0033158	0.00063356	0.010077	0.0018414	0.0018348	2.4086e-05	0.0024175	4.5309e-05	0.0076784	0.0027962	0.0035104	0.0013705	0.0001852	0.00070014	0.00041168	0.01321	
0.0017924	0.004565	0.00083112	0.00052061	0.00013373	0.013019	0.00062391	0.0015184	0.004774	0.004774	0.0031517	0.0060733	0.76173	0.0028397	0.0012085	0.0033184	0.00063676	0.010079	0.0018443	0.0018379	2.4221e-05	0.0024237	4.6484e-05	0.0076802	0.0027987	0.0035134	0.0013734	0.00018652	0.00070415	0.00041682	0.013207	
0.0017962	0.0045723	0.00083445	0.00052449	0.00013613	0.013015	0.00062668	0.0015246	0.0047765	0.0047765	0.003155	0.006075	0.76149	0.0028444	0.0012115	0.0033209	0.00063996	0.010081	0.0018472	0.0018411	2.4353e-05	0.0024299	4.7484e-05	0.007682	0.0028013	0.0035165	0.0013764	0.00018783	0.00070816	0.00042196	0.013205	
0.0018	0.0045796	0.00083778	0.00052837	0.00013851	0.013012	0.00062944	0.0015318	0.0047791	0.0047791	0.0031583	0.0060767	0.76126	0.0028492	0.0012146	0.0033235	0.00064316	0.010083	0.0018501	0.0018444	2.4482e-05	0.002436	4.8595e-05	0.0076838	0.002804	0.0035195	0.0013794	0.00018914	0.00071216	0.00042708	0.013202	
0.0018038	0.0045868	0.00084111	0.00053224	0.0001409	0.013009	0.0006322	0.0015403	0.0047816	0.0047816	0.0031616	0.0060784	0.76104	0.0028541	0.0012177	0.003326	0.00064635	0.010084	0.001853	0.0018478	2.4608e-05	0.0024422	4.9825e-05	0.0076856	0.0028067	0.0035225	0.0013823	0.00019045	0.00071616	0.0004322	0.0132	
0.0018077	0.0045941	0.00084443	0.00053611	0.00014328	0.013006	0.00063495	0.0015502	0.0047842	0.0047842	0.0031649	0.0060802	0.76083	0.0028589	0.0012207	0.0033286	0.00064954	0.010086	0.0018558	0.0018513	2.4732e-05	0.0024483	5.1187e-05	0.0076874	0.0028096	0.0035255	0.0013853	0.00019176	0.00072015	0.00043732	0.013197	
