Trichechus_manatus	Procavia_capensis	Orycteropus_afer	Mammuthus_primigenius	Loxodonta_africana	Heterohyrax_brucei	Elephas_maximus	Elephantulus_edwardii	Echinops_telfairi	Dugong_dugon	Chrysochloris_asiatica	
8.4762e-05	0.012313	2.3705e-06	0.00073457	0.016267	0.00025779	0.00020978	2.461e-07	0.00024499	0.0031693	7.6276e-07	
8.5644e-05	0.012315	2.2892e-06	0.00073772	0.016257	0.00025793	0.00021179	2.3085e-07	0.00025907	0.003171	7.5229e-07	
8.6562e-05	0.012318	2.2216e-06	0.00074087	0.016247	0.00025808	0.0002138	2.2187e-07	0.00023256	0.0031729	7.4782e-07	
8.745e-05	0.01232	2.1455e-06	0.00074402	0.016237	0.00025822	0.00021581	2.07e-07	0.00027041	0.0031746	7.3845e-07	
8.8312e-05	0.012323	2.0614e-06	0.00074715	0.016227	0.00025835	0.0002178	1.8647e-07	0.00030187	0.0031763	7.2506e-07	
8.9208e-05	0.012326	1.9909e-06	0.00075029	0.016217	0.00025849	0.0002198	1.7206e-07	0.00034144	0.0031782	7.1696e-07	
9.0077e-05	0.012328	1.9129e-06	0.00075342	0.016207	0.00025862	0.00022178	1.5234e-07	0.00037437	0.00318	7.0497e-07	
9.0986e-05	0.012331	1.849e-06	0.00075656	0.016197	0.00025876	0.00022378	1.3888e-07	0.00041744	0.0031819	6.9876e-07	
9.1931e-05	0.012334	1.7963e-06	0.0007597	0.016187	0.00025892	0.00022579	1.2994e-07	0.00047145	0.0031841	6.975e-07	
9.2918e-05	0.012337	1.7551e-06	0.00076285	0.016178	0.00025909	0.0002278	1.2559e-07	0.00046614	0.0031865	7.0252e-07	
9.395e-05	0.012341	1.724e-06	0.000766	0.016168	0.00025928	0.00022983	1.2554e-07	0.00047007	0.0031891	6.5757e-07	
9.4948e-05	0.012344	1.612e-06	0.00076916	0.016158	0.00025946	0.00023187	1.3246e-07	0.00048356	0.0031916	6.2293e-07	
9.5917e-05	0.012347	1.4898e-06	0.00077231	0.016149	0.00025962	0.00023389	1.3495e-07	0.00049066	0.003194	5.8334e-07	
9.6932e-05	0.01235	1.3568e-06	0.00077545	0.016139	0.00025976	0.00023591	1.3307e-07	0.00049148	0.0031966	5.3851e-07	
9.7987e-05	0.012354	1.2449e-06	0.0007786	0.016129	0.00025993	0.00023793	1.3555e-07	0.00050055	0.0031994	5.021e-07	
9.8999e-05	0.012357	1.1507e-06	0.00078175	0.01612	0.00026011	0.00023996	1.4256e-07	0.00051829	0.003202	4.728e-07	
0.00010006	0.012361	1.0715e-06	0.00078491	0.01611	0.0002603	0.00024201	1.5456e-07	0.00054555	0.0032049	4.4954e-07	
0.00010116	0.012365	1.005e-06	0.00078808	0.016101	0.00026051	0.00024406	1.7254e-07	0.00058456	0.003208	3.4467e-07	
0.0001023	0.012369	9.4942e-07	0.00079125	0.016092	0.00026074	0.00024613	1.9811e-07	0.00056814	0.0032113	2.7148e-07	
0.00010343	0.012374	8.8886e-07	0.00079442	0.016082	0.00026095	0.00024819	2.1836e-07	0.00054571	0.0032144	1.9265e-07	
0.00010458	0.012378	8.3629e-07	0.00079758	0.016073	0.00026118	0.00025025	2.4494e-07	0.00053039	0.0032178	1.2323e-07	
0.00010571	0.012383	7.7893e-07	0.00080074	0.016064	0.00026142	0.0002523	2.6588e-07	0.00050697	0.0032211	1.1942e-07	
0.00010687	0.012387	7.281e-07	0.0008039	0.016055	0.00026166	0.00025436	2.9247e-07	0.00048942	0.0032245	1.1658e-07	
0.00010802	0.012392	6.7417e-07	0.00080706	0.016045	0.0002619	0.00025641	3.1496e-07	0.00046762	0.0032279	1.1218e-07	
0.00010919	0.012397	6.2569e-07	0.00081021	0.016036	0.00026215	0.00025846	3.4282e-07	0.00045065	0.0032314	1.0852e-07	
0.00011034	0.012402	5.745e-07	0.00081336	0.016027	0.00026239	0.00026051	3.6678e-07	0.00042984	0.0032349	1.0341e-07	
0.00011148	0.012406	5.206e-07	0.0008165	0.016018	0.00026262	0.00026255	3.8699e-07	0.00040518	0.0032383	9.6837e-08	
0.00011264	0.012411	4.7175e-07	0.00081965	0.016009	0.00026286	0.00026459	4.1255e-07	0.00038498	0.0032419	9.0926e-08	
0.00011383	0.012416	4.2802e-07	0.00082279	0.015999	0.00026311	0.00026664	4.45e-07	0.00036942	0.0032456	8.5763e-08	
0.00011505	0.012422	3.8836e-07	0.00082594	0.01599	0.00026337	0.00026869	4.8441e-07	0.00035755	0.0032494	8.1119e-08	
0.00011631	0.012427	3.5286e-07	0.00082909	0.015981	0.00026363	0.00027075	4.5306e-07	0.00034969	0.0032534	7.7091e-08	
0.00011758	0.012432	3.2065e-07	0.00083224	0.015972	0.0002639	0.00027281	4.2794e-07	0.00034511	0.0032575	7.3477e-08	
0.0001189	0.012438	2.9182e-07	0.0008354	0.015963	0.00026419	0.00027488	4.0911e-07	0.00034426	0.0032618	7.0377e-08	
0.00012024	0.012444	2.6566e-07	0.00083856	0.015954	0.00026448	0.00027695	3.953e-07	0.0003466	0.0032662	6.7616e-08	
0.00012161	0.01245	2.4229e-07	0.00084172	0.015946	0.00026477	0.00027903	3.8686e-07	0.0003528	0.0032707	6.5309e-08	
0.00012302	0.012456	2.2147e-07	0.00084488	0.015937	0.00026508	0.00028112	3.8363e-07	0.00036313	0.0032754	6.3448e-08	
0.00012446	0.012462	2.0272e-07	0.00084805	0.015928	0.0002654	0.00028321	3.8505e-07	0.00037746	0.0032803	6.1915e-08	
0.00012589	0.012468	1.82e-07	0.0008512	0.015919	0.0002657	0.00028529	3.8235e-07	0.00038762	0.0032851	5.8933e-08	
0.00012735	0.012474	1.6372e-07	0.00085436	0.015911	0.00026602	0.00028738	3.8549e-07	0.00040314	0.0032901	5.6497e-08	
0.00013813	0.012481	1.4244e-07	0.00085752	0.015902	0.00026633	0.00028946	3.8203e-07	0.00041002	0.0032945	7.9731e-08	
0.00014931	0.012487	1.5072e-07	0.00086066	0.015893	0.00026662	0.00029152	3.6783e-07	0.00052532	0.0032991	9.6687e-08	
0.0001608	0.012493	1.6104e-07	0.0008638	0.015884	0.00026692	0.00029359	3.6151e-07	0.00066869	0.003304	1.1649e-07	
0.00017264	0.0125	1.7366e-07	0.00086696	0.015876	0.00026724	0.00029568	3.6262e-07	0.00084735	0.0033091	1.3972e-07	
0.00018431	0.012506	1.8379e-07	0.0008701	0.015867	0.00026754	0.00029775	3.5756e-07	0.0010047	0.0033141	1.5976e-07	
0.00019581	0.012512	1.9147e-07	0.00087323	0.015858	0.00026783	0.00029981	3.4614e-07	0.0011423	0.003319	1.767e-07	
0.00020771	0.012519	2.0195e-07	0.00087637	0.01585	0.00026814	0.00030188	3.4358e-07	0.0013244	0.0033241	1.7028e-07	
0.00023228	0.012525	2.096e-07	0.0008795	0.015841	0.00026844	0.00030393	3.3396e-07	0.0014803	0.003323	1.6091e-07	
0.00025763	0.012533	2.1986e-07	0.00088263	0.015832	0.0002665	0.000306	3.3206e-07	0.0016791	0.0033222	1.5403e-07	
0.00028254	0.012541	2.2721e-07	0.00088575	0.015824	0.00026454	0.00030806	3.2318e-07	0.0018492	0.0033211	1.4424e-07	
0.00029047	0.012549	2.0998e-07	0.00088889	0.015815	0.00026261	0.00031012	2.6118e-07	0.0020735	0.0033206	1.3724e-07	
0.00029868	0.012558	1.9637e-07	0.00089202	0.015807	0.00026071	0.0003122	2.1609e-07	0.0023662	0.0033203	1.327e-07	
0.00030718	0.012566	1.8591e-07	0.00089517	0.015798	0.00025884	0.0003143	1.846e-07	0.0027471	0.0033203	1.3043e-07	
0.00031598	0.012575	1.7826e-07	0.00089832	0.01579	0.00025699	0.0003164	1.6252e-07	0.0032416	0.0033205	1.3034e-07	
0.00032506	0.012584	1.7281e-07	0.00090149	0.015782	0.00025517	0.00031852	1.4696e-07	0.0038662	0.0033208	1.321e-07	
0.00032756	0.012594	1.7159e-07	0.00090465	0.015773	0.00025337	0.00032065	1.1176e-07	0.0043572	0.0033215	1.2957e-07	
0.00033017	0.012604	1.7264e-07	0.00090783	0.015765	0.0002516	0.0003228	8.5803e-08	0.0049934	0.0033224	1.292e-07	
0.00033289	0.012613	1.7598e-07	0.00091102	0.015757	0.00024986	0.00032495	6.6658e-08	0.0058162	0.0033236	1.3097e-07	
0.00033573	0.012624	1.8174e-07	0.00091421	0.015749	0.00024814	0.00032712	5.2585e-08	0.0060701	0.003325	1.353e-07	
0.00033849	0.012634	1.8492e-07	0.00091739	0.015741	0.0002464	0.00032928	3.3585e-08	0.0062856	0.0033262	1.3701e-07	
0.00034138	0.012644	1.9058e-07	0.00092058	0.015733	0.00024469	0.00033145	1.8891e-08	0.0065747	0.0033277	1.4101e-07	
0.00034418	0.012655	1.9857e-07	0.00092377	0.015725	0.000243	0.00033363	6.7531e-09	0.0069469	0.003329	1.4712e-07	
0.00034691	0.012665	2.0382e-07	0.00092696	0.015718	0.00024129	0.0003358	6.8216e-09	0.0072664	0.0033302	1.5048e-07	
0.00034958	0.012675	2.0658e-07	0.00093013	0.01571	0.00023956	0.00033796	4.5097e-09	0.0075435	0.0033313	1.5133e-07	
0.00035237	0.012686	2.1203e-07	0.00093331	0.015702	0.00023787	0.00034013	1.9234e-09	0.0075751	0.0033326	1.5501e-07	
0.00035528	0.012697	2.149e-07	0.00093649	0.015694	0.00023615	0.00034228	3.3399e-09	0.0075847	0.0033341	1.5612e-07	
0.00035831	0.012707	2.2053e-07	0.00093967	0.015686	0.00023446	0.00034445	4.1517e-09	0.0076363	0.0033359	1.5974e-07	
0.00036127	0.012718	2.2358e-07	0.00094284	0.015678	0.00023275	0.00034661	1.5589e-08	0.0076656	0.0033375	1.6078e-07	
0.00036417	0.012728	2.2409e-07	0.00094599	0.01567	0.00023102	0.00034875	2.3651e-08	0.0076728	0.0033391	1.5927e-07	
0.0003672	0.012739	1.9765e-07	0.00094916	0.015662	0.00022932	0.0003509	3.4493e-08	0.0077282	0.0033409	1.6072e-07	
0.00037034	0.01275	1.7569e-07	0.00095233	0.015655	0.0002276	0.00035307	4.8331e-08	0.0078269	0.0033428	1.6457e-07	
0.00037361	0.012761	1.5726e-07	0.00095551	0.015647	0.0002259	0.00035525	6.5655e-08	0.0079694	0.0033451	1.7065e-07	
0.00037699	0.012772	1.417e-07	0.0009587	0.015639	0.00022422	0.00035745	8.7247e-08	0.0081596	0.0033475	1.7898e-07	
0.00038031	0.012783	1.2363e-07	0.00096188	0.015632	0.00022252	0.00035963	1.0457e-07	0.0083264	0.0033498	1.8494e-07	
0.00038374	0.012794	1.0811e-07	0.00096506	0.015624	0.00022085	0.00036182	1.2649e-07	0.0085428	0.0033523	1.9313e-07	
0.00038729	0.012805	9.474e-08	0.00096825	0.015617	0.00021916	0.00036402	1.5416e-07	0.0088172	0.003355	2.0371e-07	
0.00039096	0.012816	8.3187e-08	0.00097145	0.015609	0.00021745	0.00036624	1.8901e-07	0.0091604	0.0033579	2.169e-07	
0.00039458	0.012827	6.9749e-08	0.00097463	0.015602	0.00021574	0.00036844	2.1886e-07	0.0094749	0.0033608	2.2778e-07	
0.00039831	0.012838	5.79e-08	0.00097783	0.015594	0.00021404	0.00037066	2.5661e-07	0.0098638	0.0033638	2.4134e-07	
0.00040216	0.012849	4.7369e-08	0.00098103	0.015587	0.00021236	0.00037289	3.0415e-07	0.010342	0.003367	2.5788e-07	
0.00040614	0.012861	3.7928e-08	0.00098423	0.01558	0.0002107	0.00037512	3.6402e-07	0.01093	0.0033705	2.778e-07	
0.00041025	0.012873	2.9389e-08	0.00098745	0.015572	0.00020906	0.00037737	4.3966e-07	0.011654	0.0033741	3.0163e-07	
0.00041448	0.012885	2.145e-08	0.00099066	0.015565	0.00020744	0.00037963	4.4318e-07	0.012531	0.0033779	3.295e-07	
0.00041884	0.012897	1.3978e-08	0.00099389	0.015558	0.00020583	0.00038191	4.5361e-07	0.013618	0.003382	3.2027e-07	
0.00042333	0.012909	6.8351e-09	0.00099712	0.015551	0.00020424	0.00038419	4.7167e-07	0.014942	0.0033862	3.1385e-07	
0.00042774	0.012922	8.1726e-09	0.0010003	0.015544	0.00020264	0.00038646	4.8316e-07	0.016136	0.0033903	3.0458e-07	
0.00043208	0.012934	8.3386e-09	0.0010035	0.015537	0.00020102	0.00038871	4.8828e-07	0.017213	0.0033943	2.9237e-07	
0.00043657	0.012946	8.2545e-09	0.0010068	0.01553	0.00019942	0.00039098	5.0242e-07	0.01856	0.0033985	2.8357e-07	
0.00044121	0.012959	7.9388e-09	0.00101	0.015523	0.00019785	0.00039327	4.5918e-07	0.020257	0.003403	2.781e-07	
0.00044578	0.012972	6.4552e-09	0.0010132	0.015516	0.00019625	0.00039554	4.0728e-07	0.021789	0.0034073	2.6981e-07	
0.00045026	0.012985	1.2134e-08	0.0010164	0.015509	0.00019468	0.0003978	3.439e-07	0.023149	0.0034115	2.5821e-07	
0.00045491	0.012998	1.8275e-08	0.0010196	0.015502	0.00019314	0.00040004	2.9755e-07	0.023525	0.003416	2.5046e-07	
0.00045946	0.013011	2.2284e-08	0.0010228	0.015495	0.00019157	0.00040227	2.679e-07	0.02402	0.0034203	2.4589e-07	
0.00046393	0.013024	2.4855e-08	0.001026	0.015487	0.00018999	0.00040449	2.3093e-07	0.024454	0.0034245	2.3847e-07	
0.00046833	0.013034	2.6005e-08	0.0010291	0.01548	0.00019117	0.00040669	1.8597e-07	0.027733	0.0034286	2.2753e-07	
0.00047288	0.013045	2.7474e-08	0.0010323	0.015473	0.00019237	0.00040891	1.5247e-07	0.031845	0.0034329	2.1985e-07	
0.00047759	0.013055	2.9172e-08	0.0010355	0.015466	0.00019359	0.00041114	1.2668e-07	0.036878	0.0034374	2.1476e-07	
0.00048244	0.013067	3.1136e-08	0.0010386	0.015459	0.00019482	0.00041338	1.069e-07	0.043285	0.0034422	2.1214e-07	
0.00051539	0.013077	3.1595e-08	0.0010418	0.015452	0.00019603	0.00041561	8.153e-08	0.049065	0.0034464	2.0675e-07	
0.00054934	0.013089	3.2436e-08	0.001045	0.015445	0.00019727	0.00041785	6.2076e-08	0.056234	0.0034508	2.0402e-07	
0.00058431	0.0131	3.3673e-08	0.0010482	0.015439	0.00019852	0.00042011	4.7014e-08	0.065122	0.0034554	2.0383e-07	
0.00061883	0.013111	3.3409e-08	0.0010514	0.015432	0.00019975	0.00042235	2.7539e-08	0.073193	0.0034599	2.0101e-07	
0.0006544	0.013123	3.3551e-08	0.0010545	0.015425	0.00020101	0.00042461	1.1812e-08	0.083191	0.0034647	2.0071e-07	
0.00068955	0.013134	3.2242e-08	0.0010577	0.015418	0.00020225	0.00042685	1.2826e-08	0.15776	0.0034693	1.9728e-07	
0.00072565	0.013146	3.1211e-08	0.0010609	0.015411	0.00020351	0.00042911	1.3815e-08	0.24737	0.0034742	1.9603e-07	
0.00076285	0.013158	3.0555e-08	0.0010641	0.015404	0.00020478	0.00043138	1.5034e-08	0.35742	0.0034793	1.9725e-07	
0.00080107	0.01317	3.0139e-08	0.0010673	0.015398	0.00020604	0.00043366	1.6382e-08	0.49021	0.0034846	2.0065e-07	
0.0008119	0.013182	3.0088e-08	0.0010705	0.015391	0.00020732	0.00043593	1.8174e-08	0.65414	0.0034908	2.0669e-07	
0.00082304	0.013194	3.0255e-08	0.0010737	0.015384	0.00020862	0.00043822	2.0299e-08	0.69813	0.0034972	2.1545e-07	
0.00083404	0.013206	2.9036e-08	0.0010769	0.015378	0.0002099	0.00044049	1.9775e-08	0.73873	0.0035034	2.2169e-07	
0.00084538	0.013219	2.8108e-08	0.00108	0.015371	0.0002112	0.00044277	1.9759e-08	0.78837	0.00351	2.3071e-07	
0.00085706	0.013231	2.7442e-08	0.0010832	0.015365	0.00021252	0.00044507	2.0237e-08	0.84909	0.0035168	2.4277e-07	
0.0008594	0.013244	2.6913e-08	0.0010865	0.015358	0.00021386	0.00044738	2.1032e-08	0.86522	0.003524	2.5817e-07	
0.00086168	0.013257	2.4989e-08	0.0010896	0.015352	0.00021518	0.00044968	1.9104e-08	0.87994	0.0035311	2.7057e-07	
0.00086408	0.01327	2.327e-08	0.0010929	0.015345	0.00021651	0.00045199	1.7633e-08	0.89801	0.0035385	2.8649e-07	
0.0008666	0.013284	2.1712e-08	0.0010961	0.015339	0.00021787	0.00045431	1.6513e-08	0.90289	0.0035461	3.069e-07	
0.00086923	0.013297	2.0173e-08	0.0010993	0.015333	0.00021924	0.00045665	1.5461e-08	0.90884	0.0035539	3.3136e-07	
0.00087197	0.013311	1.8624e-08	0.0011025	0.015326	0.00022063	0.000459	1.4427e-08	0.91611	0.003562	3.6049e-07	
0.00087466	0.013325	1.5802e-08	0.0011057	0.01532	0.00022201	0.00046134	1.0917e-08	0.92274	0.00357	3.8599e-07	
0.00087748	0.013339	1.3049e-08	0.0011089	0.015314	0.0002234	0.00046369	7.554e-09	0.93103	0.0035783	4.1729e-07	
0.00088022	0.013353	1.9339e-08	0.0011121	0.015308	0.00022478	0.00046603	1.3088e-08	0.93836	0.0035864	4.4356e-07	
0.00088309	0.013367	2.6027e-08	0.0011154	0.015301	0.00022618	0.00046838	1.9056e-08	0.94736	0.0035947	4.7539e-07	
0.00088588	0.013381	3.1142e-08	0.0011186	0.015295	0.00022756	0.00047072	2.2162e-08	0.95543	0.003603	5.0271e-07	
0.0008888	0.013395	3.6739e-08	0.0011218	0.015289	0.00022896	0.00047307	2.5872e-08	0.96538	0.0036114	5.3606e-07	
0.00089194	0.013409	4.3457e-08	0.001125	0.015283	0.00023038	0.00047543	1.7778e-08	0.97241	0.0036071	5.5448e-07	
0.00089523	0.013424	5.1232e-08	0.0011282	0.015277	0.00023182	0.00047782	1.1077e-08	0.97809	0.0036029	5.6471e-07	
0.00089844	0.013439	5.7164e-08	0.0011315	0.015271	0.00023325	0.00048018	1.6989e-08	0.98319	0.0035986	5.7098e-07	
0.0009018	0.013454	6.4214e-08	0.0011347	0.015265	0.00023469	0.00048257	2.403e-08	0.98502	0.0035946	5.4025e-07	
0.00090529	0.013469	7.2358e-08	0.0011379	0.015259	0.00023615	0.00048496	3.2334e-08	0.98727	0.0035907	5.1543e-07	
0.00090892	0.013484	8.1675e-08	0.0011412	0.015253	0.00023764	0.00048737	4.2254e-08	0.98999	0.0035871	4.9554e-07	
0.00091269	0.0135	9.231e-08	0.0011444	0.015247	0.00023913	0.00048979	5.4301e-08	0.99064	0.0035837	4.8042e-07	
0.00091657	0.013516	1.0413e-07	0.0011477	0.015242	0.00024065	0.00049223	6.8508e-08	0.99141	0.0035804	4.686e-07	
0.00092039	0.013532	1.1419e-07	0.0011509	0.015236	0.00024215	0.00049465	7.9323e-08	0.99214	0.003577	4.5411e-07	
0.00092417	0.013547	1.2264e-07	0.0011542	0.01523	0.00024364	0.00049706	8.7062e-08	0.99282	0.0035736	4.3716e-07	
0.0009279	0.013563	1.2952e-07	0.0011574	0.015224	0.00024512	0.00049947	9.1795e-08	0.99348	0.0035701	4.1772e-07	
0.00093176	0.013579	1.3766e-07	0.0011606	0.015218	0.00024662	0.00050188	9.8818e-08	0.99359	0.0035668	4.0221e-07	
0.00093573	0.013595	1.4419e-07	0.0011639	0.015213	0.00024813	0.00050429	1.0278e-07	0.99369	0.0035637	3.8431e-07	
0.00093965	0.013611	1.4914e-07	0.0011671	0.015207	0.00024963	0.00050668	1.0374e-07	0.99379	0.0035604	3.6398e-07	
0.00094353	0.013627	1.5254e-07	0.0011703	0.015201	0.00025112	0.00050907	1.0171e-07	0.99388	0.0035572	3.4121e-07	
0.00094736	0.013643	1.5717e-07	0.0011735	0.015195	0.00025262	0.00051147	1.0189e-07	0.994	0.0035538	3.2195e-07	
0.0009513	0.013659	1.6289e-07	0.0011767	0.01519	0.00025414	0.00051388	1.0388e-07	0.99416	0.0035506	3.0545e-07	
0.00095519	0.013675	1.6692e-07	0.00118	0.015184	0.00025565	0.00051627	1.0275e-07	0.9943	0.0035474	2.8652e-07	
0.00095903	0.013692	1.6935e-07	0.0011832	0.015178	0.00025715	0.00051866	9.8587e-08	0.99443	0.003544	3.2799e-07	
0.00096282	0.013708	1.7019e-07	0.0011864	0.015172	0.00025864	0.00052104	9.1369e-08	0.99455	0.0035406	3.6651e-07	
0.00096675	0.013724	1.7237e-07	0.0011896	0.015167	0.00026014	0.00052344	8.6458e-08	0.9947	0.0035374	4.1065e-07	
0.0009708	0.013741	1.7595e-07	0.0011928	0.015161	0.00026166	0.00052584	8.3653e-08	0.99464	0.0035344	4.6164e-07	
0.00097499	0.013758	1.8104e-07	0.001196	0.015156	0.0002632	0.00052825	8.2836e-08	0.9946	0.0035315	5.2035e-07	
0.00097931	0.013775	1.8777e-07	0.0011992	0.01515	0.00026475	0.00053068	8.4052e-08	0.99458	0.0035288	5.8822e-07	
0.00098378	0.013792	1.9611e-07	0.0012025	0.015144	0.0002663	0.00053312	8.7158e-08	0.9946	0.0035263	6.6592e-07	
0.00098817	0.013808	2.0236e-07	0.0012057	0.015139	0.00026783	0.00053555	8.6829e-08	0.9946	0.0035237	7.3737e-07	
0.00099248	0.013825	2.0644e-07	0.0012089	0.015133	0.00026934	0.00053796	8.2911e-08	0.99459	0.003521	8.0256e-07	
0.00099698	0.013842	2.1289e-07	0.0012121	0.015128	0.00027088	0.00054039	8.2059e-08	0.99466	0.0035185	8.1019e-07	
0.0010014	0.013859	2.1686e-07	0.0012153	0.015122	0.0002724	0.00054281	7.7285e-08	0.99471	0.0035159	8.1352e-07	
0.0010057	0.013876	2.1831e-07	0.0012185	0.015117	0.0002739	0.00054521	6.8374e-08	0.99474	0.0035132	8.1238e-07	
0.0010099	0.013892	2.2582e-07	0.0012218	0.015111	0.00027539	0.00054763	6.526e-08	0.99466	0.0035104	7.747e-07	
0.0010143	0.013909	2.3641e-07	0.001225	0.015106	0.0002769	0.00055006	6.5e-08	0.99462	0.0035078	7.4595e-07	
0.0010186	0.013926	2.4426e-07	0.0012282	0.015101	0.00027839	0.00055248	6.0971e-08	0.99457	0.003505	7.1184e-07	
0.001023	0.013943	2.5497e-07	0.0012314	0.015095	0.00027991	0.00055492	5.9291e-08	0.99455	0.0035025	6.8534e-07	
0.0010274	0.01396	2.6263e-07	0.0012346	0.01509	0.00028141	0.00055734	5.3639e-08	0.99452	0.0034998	6.5314e-07	
0.0010316	0.013977	2.7328e-07	0.0012378	0.015085	0.00028293	0.00055978	5.0233e-08	0.99453	0.003497	6.2812e-07	
0.0010357	0.013995	2.808e-07	0.001241	0.015079	0.00028447	0.0005622	4.2918e-08	0.99453	0.003494	5.9734e-07	
0.0010401	0.014013	2.6137e-07	0.0012442	0.015074	0.00028604	0.00056464	3.8445e-08	0.99435	0.0034913	5.762e-07	
0.0010446	0.014031	2.4564e-07	0.0012474	0.015069	0.00028764	0.0005671	3.5593e-08	0.99422	0.0034888	5.6087e-07	
0.0010492	0.014049	2.336e-07	0.0012507	0.015064	0.00028926	0.00056958	3.4474e-08	0.99374	0.0034865	5.5182e-07	
0.0010538	0.014068	2.1864e-07	0.0012539	0.015058	0.00029086	0.00057204	3.0115e-08	0.99321	0.0034841	5.3871e-07	
0.0010586	0.014086	2.0671e-07	0.0012571	0.015053	0.00029249	0.00057452	2.7024e-08	0.99279	0.003482	5.3065e-07	
0.0010633	0.014105	1.9171e-07	0.0012603	0.015048	0.00029409	0.00057698	2.0583e-08	0.99232	0.0034797	5.1823e-07	
0.0010679	0.014123	1.7374e-07	0.0012636	0.015043	0.00029568	0.00057946	3.145e-08	0.99178	0.0034772	5.0169e-07	
0.0010726	0.014142	1.5884e-07	0.0012668	0.015038	0.0002973	0.00058195	4.5011e-08	0.99136	0.003475	4.9026e-07	
0.0010773	0.01416	1.4085e-07	0.00127	0.015033	0.00029889	0.00058443	5.427e-08	0.99087	0.0034727	4.7444e-07	
0.0010818	0.014179	1.3913e-07	0.0012732	0.015028	0.00030046	0.00058689	5.2979e-08	0.99057	0.0034702	4.6868e-07	
0.0010865	0.014197	1.3941e-07	0.0012765	0.015023	0.00030206	0.00058938	5.4111e-08	0.99035	0.003468	4.6796e-07	
0.0010914	0.014216	1.4141e-07	0.0012797	0.015018	0.00030369	0.00059188	5.7357e-08	0.98959	0.0034659	4.7216e-07	
0.0010963	0.014235	1.4103e-07	0.0012829	0.015013	0.00030529	0.00059436	5.6721e-08	0.98873	0.0034638	4.7232e-07	
0.0011009	0.014254	1.3828e-07	0.0012861	0.015008	0.00030688	0.00059683	5.2183e-08	0.98774	0.0034615	4.6841e-07	
0.0011055	0.014272	1.2482e-07	0.0012893	0.015003	0.00030845	0.00059931	5.9955e-08	0.98589	0.0034591	4.9261e-07	
0.00111	0.01429	1.087e-07	0.0012926	0.014998	0.00031	0.00060178	1.3677e-07	0.9838	0.0034565	5.1238e-07	
0.0011147	0.014309	9.5412e-08	0.0012958	0.014993	0.00031157	0.00060427	1.5735e-07	0.9822	0.0034542	5.3895e-07	
0.0011195	0.014327	8.4476e-08	0.001299	0.014988	0.00031313	0.00060678	1.8648e-07	0.98097	0.0034521	5.7331e-07	
0.0011246	0.014346	7.5236e-08	0.0013022	0.014983	0.00031471	0.00060931	2.253e-07	0.98	0.0034502	6.1567e-07	
0.0011296	0.014365	6.37e-08	0.0013055	0.014978	0.00031627	0.00061182	2.5582e-07	0.9789	0.0034482	6.5186e-07	
0.0011347	0.014384	5.3726e-08	0.0013087	0.014974	0.00031785	0.00061435	2.9704e-07	0.97803	0.0034464	6.9652e-07	
0.0011401	0.014403	4.5064e-08	0.0013119	0.014969	0.00031946	0.00061689	2.9424e-07	0.97529	0.0034449	7.5252e-07	
0.0011456	0.014422	3.7431e-08	0.0013152	0.014964	0.0003211	0.00061946	2.9811e-07	0.97311	0.0034435	8.201e-07	
0.0011511	0.014442	2.7904e-08	0.0013184	0.01496	0.00032271	0.000622	2.9575e-07	0.97064	0.003442	8.7958e-07	
0.0011567	0.014461	1.9279e-08	0.0013217	0.014955	0.00032435	0.00062456	2.9997e-07	0.96867	0.0034407	9.5128e-07	
0.0011622	0.014481	8.8249e-09	0.0013249	0.01495	0.00032597	0.00062711	2.9797e-07	0.96644	0.0034393	1.0145e-06	
0.0011677	0.0145	8.4375e-09	0.0013282	0.014946	0.00032757	0.00062968	2.896e-07	0.96395	0.0034378	1.0702e-06	
0.0011733	0.01452	7.8467e-09	0.0013314	0.014941	0.0003292	0.00063226	2.8931e-07	0.962	0.0034365	1.1394e-06	
0.0011788	0.01454	6.0845e-09	0.0013347	0.014937	0.00033081	0.00063483	2.8343e-07	0.95984	0.003435	1.2011e-06	
0.0011843	0.014559	1.123e-08	0.0013379	0.014932	0.00033241	0.00063738	2.7189e-07	0.95744	0.0034335	1.2558e-06	
0.0011899	0.014579	1.6541e-08	0.0013412	0.014927	0.00033402	0.00063995	2.6662e-07	0.9555	0.0034322	1.3223e-06	
0.0011954	0.014598	2.0396e-08	0.0013444	0.014923	0.00033563	0.00064251	2.5548e-07	0.95333	0.0034308	1.3807e-06	
0.0012009	0.014618	2.2882e-08	0.0013476	0.014918	0.00033721	0.00064505	2.3873e-07	0.95092	0.0034293	1.4322e-06	
0.0012062	0.014637	2.4008e-08	0.0013508	0.014914	0.00033878	0.00064759	2.1606e-07	0.94825	0.0034276	1.4772e-06	
0.0012114	0.014656	2.3772e-08	0.001354	0.014909	0.00034033	0.0006501	1.87e-07	0.94526	0.0034259	1.5157e-06	
0.0012169	0.014676	2.3787e-08	0.0013572	0.014905	0.00034191	0.00065264	1.6658e-07	0.94295	0.0034244	1.5665e-06	
0.0012226	0.014695	2.4124e-08	0.0013605	0.0149	0.00034347	0.00065519	1.5373e-07	0.93998	0.0034231	1.6007e-06	
0.0012285	0.014715	2.49e-08	0.0013637	0.014896	0.00034506	0.00065777	1.4614e-07	0.93765	0.0034221	1.6464e-06	
