Urocitellus_parryii	Sciurus_vulgaris	Rattus_rattus	Rattus_norvegicus	Psammomys_obesus	Peromyscus_maniculatus	Peromyscus_leucopus	Onychomys_torridus	Nannospalax_galili	Mus_spretus	Mus_spicilegus	Mus_pahari	Mus_musculus	Mus_caroli	Microtus_ochrogaster	Meriones_unguiculatus	Marmota_marmota	Marmota_flaviventris	Jaculus_jaculus	Ictidomys_tridecemlineatus	Heterocephalus_glaber	Fukomys_damarensis	Cricetulus_griseus	Cavia_porcellus	Castor_canadensis	Arvicola_amphibius	
0.0040349	0.0013514	0.00016655	0.00073785	0.00041592	0.7164	0.00021545	3.3954e-06	2.5207e-07	0.00047314	0.019658	1.4668e-06	0.00013052	0.00017237	0.0007175	0.00015996	0.002133	5.3008e-05	0.0030858	0.00039622	1.197e-06	6.8525e-07	6.9747e-07	4.8038e-07	1.6844e-07	0.00016242	
0.0040294	0.0013988	0.00016385	0.00074141	0.00042098	0.71778	0.00021574	3.2894e-06	2.4444e-07	0.00047229	0.019698	1.3859e-06	0.00013083	0.00017285	0.00071467	0.00015895	0.0021411	5.2495e-05	0.0032957	0.00039908	1.3299e-06	6.635e-07	6.9789e-07	5.1333e-07	1.5515e-07	0.00016058	
0.004024	0.0014435	0.00016112	0.00074496	0.00042599	0.71915	0.000216	3.179e-06	2.3484e-07	0.00047141	0.019739	1.3e-06	0.00013112	0.00017333	0.00071175	0.00015792	0.0021493	5.1976e-05	0.0034912	0.00040193	1.4552e-06	6.3751e-07	6.9525e-07	5.4291e-07	1.394e-07	0.00015871	
0.0040185	0.0014852	0.00015838	0.00074849	0.00043095	0.72052	0.00021624	3.0638e-06	2.2309e-07	0.0004705	0.01978	1.2085e-06	0.00013141	0.00017378	0.00070873	0.00015685	0.0021574	5.145e-05	0.0036702	0.00040476	1.5723e-06	6.0693e-07	6.8926e-07	5.6875e-07	1.2094e-07	0.0001568	
0.0040131	0.0015343	0.0001556	0.00075198	0.0004358	0.72188	0.00021644	3.1277e-06	2.1484e-07	0.00046953	0.01982	1.1079e-06	0.00013169	0.00017421	0.00070611	0.00015574	0.0021656	5.0922e-05	0.0039216	0.00040765	1.6975e-06	5.8096e-07	6.6427e-07	6.0295e-07	1.0588e-07	0.00015504	
0.0040079	0.0015919	0.00015289	0.00075553	0.00044081	0.72326	0.00021667	3.1968e-06	2.0939e-07	0.00046862	0.019861	1.0191e-06	0.00013198	0.00017469	0.00070318	0.00015467	0.0021739	5.0391e-05	0.0042743	0.0004106	1.8321e-06	5.5957e-07	6.4466e-07	6.4874e-07	9.3833e-08	0.00015317	
0.0040026	0.0016439	0.00015014	0.00075905	0.0004457	0.72464	0.00021687	3.2594e-06	2.0095e-07	0.00046765	0.019902	9.2183e-07	0.00013225	0.00017515	0.00070006	0.00015354	0.0021821	4.9852e-05	0.0045758	0.00041351	1.9548e-06	5.3201e-07	6.213e-07	6.8739e-07	7.8271e-08	0.00015123	
0.0039974	0.0016887	0.00014735	0.00076253	0.0004505	0.726	0.00021703	3.3154e-06	1.8948e-07	0.00046675	0.019943	8.3458e-07	0.00013254	0.00017565	0.00069733	0.00015237	0.0021904	4.9312e-05	0.0048323	0.00041649	2.0657e-06	4.9816e-07	6.5319e-07	7.192e-07	5.9062e-08	0.00014943	
0.0039924	0.001742	0.00014464	0.00076607	0.00045546	0.72735	0.00021716	3.3644e-06	1.8099e-07	0.0004659	0.019985	7.5583e-07	0.00013283	0.00017621	0.00069439	0.00015125	0.0021988	4.8768e-05	0.0048866	0.00041953	2.086e-06	5.1503e-07	6.7819e-07	7.2214e-07	4.2924e-08	0.00014755	
0.0039873	0.0017891	0.00014188	0.00076957	0.0004603	0.72869	0.00021725	3.4065e-06	1.6931e-07	0.000465	0.020027	6.6865e-07	0.00013312	0.00017674	0.00069121	0.00015008	0.0022071	4.8217e-05	0.0054993	0.00042253	2.1133e-06	5.3604e-07	6.9774e-07	7.348e-07	2.3004e-08	0.0001456	
0.0039821	0.0018303	0.00013908	0.00077304	0.0004653	0.73001	0.00021731	3.4418e-06	1.5505e-07	0.00046404	0.020068	7.0319e-07	0.00013339	0.00017723	0.00068781	0.00014894	0.0022154	4.7658e-05	0.0060105	0.0004255	2.1465e-06	5.6085e-07	9.2619e-07	7.5584e-07	2.3592e-08	0.00014356	
0.0039771	0.0018799	0.00013635	0.00077656	0.00047046	0.73136	0.0002174	3.4821e-06	1.4354e-07	0.00046302	0.020109	7.2814e-07	0.00013364	0.00017769	0.00068481	0.00014785	0.0022238	4.7097e-05	0.006164	0.00042853	2.1672e-06	5.7884e-07	9.8956e-07	7.4624e-07	2.4402e-08	0.00014167	
0.0039721	0.0019387	0.00013369	0.00078014	0.00047578	0.73274	0.00021751	3.5275e-06	1.3444e-07	0.00046206	0.02015	7.576e-07	0.00013391	0.00017821	0.00068219	0.00014681	0.0022322	4.6533e-05	0.0063915	0.00043162	2.1965e-06	6.0143e-07	1.0625e-06	7.4494e-07	2.5446e-08	0.00013991	
0.0039674	0.0020077	0.00013099	0.00078368	0.00048128	0.73415	0.00021765	3.5783e-06	1.2781e-07	0.00046104	0.020192	7.8031e-07	0.00013417	0.00017869	0.00067994	0.00014581	0.0022407	4.5967e-05	0.0064217	0.00043477	2.214e-06	6.1726e-07	1.0535e-06	7.3478e-07	2.7002e-08	0.00013828	
0.0039627	0.0020868	0.00012825	0.00078718	0.00048574	0.73555	0.00021776	3.6225e-06	1.2332e-07	0.00045997	0.020233	7.969e-07	0.00013441	0.00017913	0.0006775	0.00014928	0.0022493	4.5398e-05	0.0064947	0.00043482	2.2375e-06	6.3711e-07	1.039e-06	7.3208e-07	2.8758e-08	0.00013658	
0.003958	0.0021565	0.00012558	0.00079074	0.00049036	0.73697	0.00021789	3.6721e-06	1.2062e-07	0.00045896	0.020275	8.18e-07	0.00013466	0.00017964	0.00067542	0.00015282	0.0022578	4.4821e-05	0.0064135	0.00043484	2.2682e-06	6.6183e-07	1.0306e-06	7.3754e-07	3.1047e-08	0.00013502	
0.0039534	0.0022365	0.00012298	0.00079436	0.00049512	0.73843	0.00021805	3.7273e-06	1.1941e-07	0.00045801	0.020317	8.4385e-07	0.00013493	0.00018021	0.00067368	0.00015645	0.0022664	4.4242e-05	0.0063756	0.00043489	2.3051e-06	6.9113e-07	1.0276e-06	7.5056e-07	3.3684e-08	0.00013356	
0.0039487	0.0023091	0.00012034	0.00079794	0.00049977	0.73987	0.00021817	3.7754e-06	1.1554e-07	0.000457	0.020359	8.6301e-07	0.00013518	0.00018074	0.00067172	0.00016	0.002275	4.3655e-05	0.0063129	0.00043492	2.3305e-06	7.1346e-07	1.0186e-06	7.57e-07	3.3746e-08	0.00013203	
0.0039439	0.0023751	0.00011766	0.00080149	0.00050432	0.7413	0.00021826	3.8169e-06	1.0912e-07	0.00045594	0.0204	8.7595e-07	0.00013542	0.00018124	0.00066958	0.00016349	0.0022835	4.306e-05	0.0065871	0.00043494	2.345e-06	7.2934e-07	1.0041e-06	7.5745e-07	3.1339e-08	0.00013044	
0.0039393	0.0023546	0.00011505	0.0008051	0.00050903	0.74276	0.00021838	3.8639e-06	1.0441e-07	0.00045495	0.020443	8.9365e-07	0.00013567	0.0001818	0.0006678	0.00016707	0.0022921	4.2463e-05	0.0069759	0.00043498	2.3448e-06	7.3721e-07	9.9567e-07	7.7078e-07	2.9447e-08	0.00012897	
0.0039348	0.0023413	0.00011239	0.00080866	0.00051363	0.74425	0.00021853	3.9188e-06	9.0842e-08	0.00045401	0.020485	8.9277e-07	0.00013593	0.00018243	0.00066581	0.00017058	0.0023008	4.1863e-05	0.0071838	0.00043506	2.3508e-06	7.4954e-07	9.8095e-07	7.2274e-07	2.825e-08	0.00012743	
0.0039304	0.0023351	0.00010981	0.00081228	0.00051838	0.74577	0.00021869	3.9788e-06	7.911e-08	0.00045314	0.020529	8.9596e-07	0.00013621	0.00018311	0.00066414	0.00017416	0.0023095	4.126e-05	0.0074764	0.00043516	2.3633e-06	7.6651e-07	9.7153e-07	5.5107e-07	2.7273e-08	0.000126	
0.0039261	0.0023358	0.00010728	0.00081595	0.00052327	0.74728	0.00021883	4.0286e-06	6.8929e-08	0.00045232	0.020572	9.0326e-07	0.00013649	0.00018385	0.00066279	0.00017783	0.0023183	4.0655e-05	0.00788	0.0004353	2.3602e-06	7.7488e-07	9.6733e-07	4.9193e-07	2.6483e-08	0.00012467	
0.0039218	0.0023307	0.00010471	0.00081959	0.00052807	0.74877	0.00021893	4.0716e-06	5.6232e-08	0.00045144	0.020616	9.0433e-07	0.00013676	0.00018456	0.00066126	0.00018143	0.0023271	4.0041e-05	0.0082239	0.00043542	2.3463e-06	7.7678e-07	9.5775e-07	4.2444e-07	2.3532e-08	0.00012329	
0.0039176	0.0023332	0.00010221	0.00082328	0.00053301	0.7503	0.00021906	4.1198e-06	4.517e-08	0.00045062	0.02066	9.0951e-07	0.00013704	0.00018533	0.00066004	0.00018511	0.0023359	3.9425e-05	0.0087081	0.00043556	2.3395e-06	7.8382e-07	9.5326e-07	3.6963e-07	2.0857e-08	0.000122	
0.0039135	0.0023433	9.9668e-05	0.00082694	0.00053786	0.75181	0.00021915	4.1612e-06	3.5533e-08	0.00044975	0.020703	9.0848e-07	0.00013731	0.00018607	0.00065864	0.00018873	0.0023448	3.8807e-05	0.0093836	0.00043575	2.3398e-06	7.9608e-07	9.4343e-07	3.2527e-07	1.8345e-08	0.00012066	
0.0039093	0.0025625	9.7091e-05	0.00083056	0.00054286	0.7533	0.00021921	4.196e-06	2.362e-08	0.00044882	0.020747	9.0125e-07	0.00013756	0.00018677	0.00065707	0.00019243	0.0023537	3.8181e-05	0.014122	0.00043591	2.3291e-06	8.0172e-07	9.2825e-07	3.4696e-07	1.3533e-08	0.00011926	
0.0039053	0.0028065	9.4572e-05	0.00083424	0.00054801	0.75483	0.00021929	4.2355e-06	1.2555e-08	0.00044794	0.020791	8.9784e-07	0.00013783	0.00018753	0.00065579	0.00019622	0.0023626	3.7552e-05	0.020374	0.0004361	2.3241e-06	8.1172e-07	9.1788e-07	3.7431e-07	8.6297e-09	0.00011795	
0.0039012	0.0030356	9.2016e-05	0.00083788	0.00055305	0.75634	0.00021934	4.2682e-06	1.4184e-08	0.00044701	0.020835	8.8811e-07	0.00013808	0.00018825	0.00065433	0.00019993	0.0023715	3.6916e-05	0.025794	0.00043627	2.3081e-06	8.1505e-07	9.0206e-07	3.9792e-07	1.3622e-08	0.00011659	
0.0038972	0.0032905	8.9517e-05	0.00084157	0.00055825	0.75788	0.00021941	4.3058e-06	1.5521e-08	0.00044614	0.020879	8.8226e-07	0.00013834	0.00018904	0.00065318	0.00020373	0.0023805	3.6276e-05	0.032873	0.00043647	2.2979e-06	8.2288e-07	8.9105e-07	4.2776e-07	1.8539e-08	0.00011532	
0.0038933	0.0035737	8.7074e-05	0.00084531	0.0005636	0.75945	0.0002195	4.3484e-06	1.6587e-08	0.00044531	0.020924	8.8017e-07	0.00013862	0.00018988	0.00065231	0.00020761	0.0023895	3.5634e-05	0.034856	0.0004367	2.2934e-06	8.3521e-07	8.8463e-07	4.6463e-07	2.352e-08	0.00011415	
0.0038895	0.0038881	8.4685e-05	0.0008491	0.00056911	0.76109	0.00021513	4.396e-06	1.7395e-08	0.00044454	0.020969	8.8174e-07	0.0001389	0.00019077	0.00065174	0.00021158	0.0023986	3.4989e-05	0.037477	0.00043696	2.2785e-06	8.4118e-07	8.8265e-07	4.9383e-07	2.8718e-08	0.00011305	
0.0038857	0.0041862	8.2265e-05	0.00085286	0.00057452	0.76272	0.00021071	4.4374e-06	1.6574e-08	0.00044372	0.021014	8.7761e-07	0.00013917	0.00019164	0.00065101	0.00021548	0.0024076	3.4336e-05	0.039804	0.00043721	2.2535e-06	8.4108e-07	8.7595e-07	5.1802e-07	3.1975e-08	0.00011191	
0.003882	0.0045138	7.9895e-05	0.00085667	0.00058007	0.76438	0.00020634	4.4832e-06	1.5424e-08	0.00044295	0.021059	8.7667e-07	0.00013945	0.00019257	0.00065054	0.00021946	0.0024168	3.368e-05	0.042804	0.00043748	2.2333e-06	8.4488e-07	8.7319e-07	4.8173e-07	3.5395e-08	0.00011085	
0.0038783	0.0045676	7.7498e-05	0.00086046	0.00058577	0.76607	0.00020202	4.5332e-06	1.3885e-08	0.00044213	0.021105	8.7042e-07	0.00013972	0.00019346	0.00065033	0.00022352	0.002426	3.3021e-05	0.046636	0.00043777	2.2173e-06	8.523e-07	8.7408e-07	4.5149e-07	3.8993e-08	0.00010986	
0.0038748	0.0046297	7.5141e-05	0.00086428	0.00059159	0.76778	0.00019774	4.5866e-06	1.1843e-08	0.00044135	0.02115	8.6641e-07	0.00013999	0.00019441	0.00065033	0.00022764	0.0024352	3.2358e-05	0.05139	0.00043809	2.2045e-06	8.6265e-07	8.7801e-07	4.2595e-07	4.2647e-08	0.00010893	
0.0038713	0.0047005	7.2822e-05	0.00086814	0.00059753	0.76951	0.00019349	4.6435e-06	9.2516e-09	0.00044061	0.021196	8.6449e-07	0.00014027	0.0001954	0.00065055	0.00023182	0.0024445	3.1692e-05	0.057263	0.00043843	2.1945e-06	8.7583e-07	8.8486e-07	4.045e-07	4.6384e-08	0.00010805	
0.0038678	0.0047668	7.0484e-05	0.00087198	0.00060341	0.77123	0.00018922	4.6954e-06	1.9089e-08	0.00043982	0.021242	8.5805e-07	0.00014055	0.00019637	0.00065067	0.00023597	0.0024538	3.1019e-05	0.062731	0.00043876	2.1765e-06	8.842e-07	8.8811e-07	3.7964e-07	4.8022e-08	0.00010715	
0.0038643	0.0048291	6.8128e-05	0.00087581	0.00060922	0.77295	0.00018491	4.7426e-06	2.7337e-08	0.00043908	0.021289	8.5383e-07	0.00014082	0.00019739	0.0006507	0.00024007	0.002463	3.0338e-05	0.067998	0.00043908	2.1509e-06	8.8799e-07	8.8796e-07	3.515e-07	4.7626e-08	0.00010623	
0.0038608	0.0048993	6.5806e-05	0.00087966	0.00061515	0.77469	0.00018065	4.7926e-06	3.5558e-08	0.00043836	0.021335	8.5121e-07	0.00014111	0.00019845	0.00065093	0.00024423	0.0024723	2.9654e-05	0.074371	0.00043941	2.1274e-06	8.9412e-07	8.9029e-07	3.2685e-07	4.7175e-08	0.00010535	
0.0038575	0.0049777	6.3518e-05	0.00088356	0.00062118	0.77646	0.00017641	4.8455e-06	4.3845e-08	0.00043767	0.021382	8.5019e-07	0.0001414	0.00019956	0.00065135	0.00024844	0.0024817	2.8966e-05	0.082101	0.00043977	2.1059e-06	9.0261e-07	8.9514e-07	3.0534e-07	4.6663e-08	0.00010452	
0.003854	0.0050517	6.1212e-05	0.00088743	0.00062715	0.77821	0.00017214	4.8942e-06	5.0477e-08	0.00043695	0.021429	8.4481e-07	0.00014168	0.00020064	0.00065168	0.00025261	0.002491	2.8271e-05	0.089337	0.00044012	2.0767e-06	9.0645e-07	8.9652e-07	2.8069e-07	4.4105e-08	0.00010367	
0.0038507	0.0051346	5.8939e-05	0.00089134	0.00063304	0.77999	0.00016791	4.9461e-06	5.7266e-08	0.00043626	0.021476	8.4116e-07	0.00014197	0.00020178	0.00065222	0.00025674	0.0025004	2.7573e-05	0.09816	0.00044048	2.0498e-06	9.1284e-07	9.0059e-07	2.591e-07	4.1517e-08	0.00010287	
0.0038473	0.0052129	5.6649e-05	0.00089523	0.00063886	0.78177	0.00016366	4.9931e-06	6.2376e-08	0.00043553	0.021524	8.3313e-07	0.00014224	0.00020289	0.00065268	0.00026081	0.0025095	2.8413e-05	0.10641	0.00044084	2.0151e-06	9.1453e-07	9.0113e-07	2.3441e-07	3.6881e-08	0.00010205	
0.003844	0.0053012	5.4396e-05	0.00089916	0.00064481	0.78356	0.00015943	5.0438e-06	6.7798e-08	0.00043484	0.021571	8.2717e-07	0.00014253	0.00020406	0.00065335	0.00026495	0.0025187	2.925e-05	0.11663	0.00044121	1.9831e-06	9.1921e-07	9.0472e-07	2.1288e-07	3.2287e-08	0.00010128	
0.0038408	0.0054002	5.2122e-05	0.00090307	0.00065069	0.78535	0.00015518	5.0892e-06	7.3826e-08	0.00043412	0.021619	8.1662e-07	0.0001428	0.0002052	0.00065392	0.00026905	0.002528	3.0084e-05	0.12935	0.00044161	1.9539e-06	9.2695e-07	9.046e-07	1.9415e-07	2.7655e-08	0.00010049	
0.0038377	0.0055107	4.9886e-05	0.00090702	0.0006567	0.78717	0.00015097	5.1385e-06	8.0365e-08	0.00043342	0.021667	8.082e-07	0.00014309	0.00020639	0.00065471	0.00027321	0.0025373	3.0915e-05	0.14527	0.00044203	1.9273e-06	9.3789e-07	9.0761e-07	1.7792e-07	2.2911e-08	9.9746e-05	
0.0038345	0.005615	4.7628e-05	0.00091095	0.00066263	0.78898	0.00014672	5.1823e-06	8.4996e-08	0.00043269	0.021714	7.9497e-07	0.00014336	0.00020756	0.00065539	0.00027733	0.0025465	3.1738e-05	0.1598	0.00044244	1.8924e-06	9.4353e-07	9.0664e-07	1.5853e-07	1.6071e-08	9.8975e-05	
0.0038313	0.00571	4.7663e-05	0.00091457	0.00066875	0.79077	0.00014243	5.219e-06	8.7321e-08	0.00043191	0.021762	7.7568e-07	0.00014362	0.00020869	0.0006559	0.00028154	0.0025558	3.2554e-05	0.17241	0.00044283	1.8471e-06	9.4242e-07	9.0047e-07	1.3484e-07	2.3582e-08	9.816e-05	
0.0038281	0.0058218	4.7712e-05	0.00091824	0.00067506	0.79259	0.0001382	5.2621e-06	9.0842e-08	0.00043118	0.02181	7.6044e-07	0.00014389	0.0002099	0.00065672	0.00028587	0.0025651	3.3367e-05	0.1896	0.00044325	1.809e-06	9.4704e-07	8.9943e-07	1.153e-07	3.1802e-08	9.7421e-05	
0.0038249	0.005922	4.7745e-05	0.00092187	0.00068125	0.7944	0.00013392	5.2974e-06	9.1645e-08	0.00043039	0.021858	7.3875e-07	0.00014415	0.00021106	0.00065732	0.00029011	0.0025744	3.4173e-05	0.26036	0.00044365	1.7588e-06	9.4394e-07	8.9272e-07	1.1556e-07	6.7874e-08	9.6646e-05	
0.0038217	0.0060129	4.7762e-05	0.00092547	0.00068731	0.79625	0.00012969	5.3404e-06	9.0109e-08	0.00042967	0.021906	7.2173e-07	0.00014442	0.0002123	0.00065826	0.00029428	0.0025836	3.4971e-05	0.32161	0.00044402	1.698e-06	9.3398e-07	8.7114e-07	1.132e-07	9.9096e-08	9.5952e-05	
0.0038183	0.0060949	4.7763e-05	0.00092904	0.00069326	0.79808	0.00012542	5.3761e-06	8.6228e-08	0.00042889	0.021954	6.987e-07	0.00014468	0.00021352	0.00065903	0.00029838	0.0025928	3.576e-05	0.37824	0.00044438	1.6268e-06	9.1715e-07	8.4409e-07	1.0752e-07	1.2573e-07	9.5215e-05	
0.0038151	0.0061936	4.7779e-05	0.00093266	0.00069942	0.79995	0.00012121	5.4188e-06	8.3647e-08	0.00042817	0.022003	6.798e-07	0.00014495	0.00021482	0.00066014	0.00030259	0.0026021	3.6548e-05	0.39764	0.00044477	1.5619e-06	9.0631e-07	8.2283e-07	1.0407e-07	1.5798e-07	9.4554e-05	
0.003812	0.0063104	4.7809e-05	0.00093635	0.00070577	0.80185	0.00011706	5.4684e-06	8.2288e-08	0.00042751	0.022052	6.6481e-07	0.00014523	0.0002162	0.00066158	0.00030691	0.0026114	3.7334e-05	0.42447	0.00044519	1.503e-06	9.0129e-07	8.0703e-07	1.0273e-07	1.9718e-07	9.3965e-05	
0.0038091	0.0064046	4.7822e-05	0.00093999	0.000712	0.80374	0.00011286	5.5103e-06	7.8507e-08	0.00042679	0.022101	6.436e-07	0.0001455	0.00021754	0.00066282	0.00031114	0.0026209	3.8118e-05	0.44731	0.00044565	1.4333e-06	8.8905e-07	7.856e-07	9.7956e-08	2.3041e-07	9.3332e-05	
0.0038063	0.006517	4.7849e-05	0.0009437	0.00071843	0.80478	0.0001115	5.4556e-06	7.6064e-08	0.00042613	0.022151	6.2622e-07	0.00014578	0.00021896	0.00066441	0.0003155	0.0026304	3.89e-05	0.4554	0.00044615	1.3694e-06	8.826e-07	7.6957e-07	9.5242e-08	2.2883e-07	9.277e-05	
0.0038034	0.0066194	4.7861e-05	0.00094737	0.00072475	0.80582	0.0001101	5.3936e-06	9.7395e-08	0.00042542	0.0222	6.0302e-07	0.00014604	0.00022034	0.00066635	0.00031977	0.0026399	3.9674e-05	0.49496	0.00044662	1.2953e-06	8.694e-07	7.4757e-07	8.9329e-08	2.2303e-07	9.2281e-05	
0.0038004	0.0066567	4.7856e-05	0.00095099	0.00073094	0.80688	0.00010873	5.3389e-06	1.0364e-07	0.00042519	0.022204	5.9268e-07	0.00014646	0.0002202	0.00066866	0.00032397	0.0026493	4.044e-05	0.51491	0.00044707	1.2269e-06	8.6199e-07	7.31e-07	8.5597e-08	2.3264e-07	9.1859e-05	
0.0037975	0.0067086	4.7865e-05	0.00095468	0.00073698	0.80797	0.00010738	5.2916e-06	9.299e-08	0.00042501	0.022209	5.7353e-07	0.00014688	0.00021996	0.00067073	0.00032808	0.0026588	4.1205e-05	0.5432	0.00044756	1.1637e-06	8.6017e-07	7.3473e-07	8.3652e-08	2.4672e-07	9.1391e-05	
0.0037948	0.0067746	4.7886e-05	0.00095843	0.00074321	0.80907	0.00010605	5.2505e-06	8.393e-08	0.00042488	0.022213	5.5732e-07	0.00014732	0.00021976	0.00067315	0.00033229	0.0026684	4.1967e-05	0.58133	0.00044808	1.1044e-06	8.6327e-07	7.4269e-07	8.3149e-08	2.6524e-07	9.0985e-05	
0.003792	0.0068609	4.792e-05	0.00096223	0.00074964	0.8102	0.00010473	5.2155e-06	7.6251e-08	0.0004248	0.022218	5.4391e-07	0.00014777	0.00021963	0.00067529	0.00033661	0.002678	4.2721e-05	0.59424	0.00044858	1.0488e-06	8.7131e-07	7.5536e-07	8.4072e-08	2.8891e-07	9.0524e-05	
0.0037891	0.0069372	4.7937e-05	0.00096599	0.00075593	0.81132	0.00010338	5.1727e-06	6.5994e-08	0.00042467	0.022223	5.246e-07	0.0001482	0.00021945	0.00067724	0.00034084	0.0026875	4.3468e-05	0.60525	0.00044906	9.831e-07	8.7223e-07	7.6265e-07	8.1777e-08	3.0738e-07	9.002e-05	
0.0037864	0.0070305	4.7969e-05	0.00096981	0.00076244	0.81246	0.00010205	5.1367e-06	5.7199e-08	0.0004246	0.022228	5.0846e-07	0.00014865	0.00021934	0.00067954	0.0003452	0.0026971	4.4212e-05	0.62046	0.00044957	9.2161e-07	8.7877e-07	7.7487e-07	8.114e-08	3.3189e-07	8.9583e-05	
0.0037837	0.0071408	4.8013e-05	0.00097369	0.00076915	0.81363	0.00010074	5.1065e-06	4.9534e-08	0.00042458	0.022234	4.9488e-07	0.00014911	0.00021928	0.00068227	0.00034966	0.0027068	4.4954e-05	0.62578	0.00045011	8.6329e-07	8.9036e-07	7.9168e-07	8.1901e-08	3.1867e-07	8.9209e-05	
0.003781	0.00724	4.804e-05	0.00097753	0.00077571	0.81478	9.9394e-05	5.0688e-06	3.9466e-08	0.00042461	0.02224	4.8504e-07	0.00014958	0.00021928	0.00068478	0.00035403	0.0027164	4.5688e-05	0.6303	0.00045064	9.8263e-07	8.8879e-07	8.0295e-07	7.9241e-08	3.0036e-07	8.8793e-05	
0.0037784	0.0073567	4.808e-05	0.00098143	0.00077461	0.81596	9.8066e-05	5.0369e-06	3.033e-08	0.00042471	0.022246	4.7801e-07	0.00015006	0.00021934	0.00068385	0.00035885	0.0027261	4.642e-05	0.63641	0.00045119	1.1083e-06	8.9227e-07	8.1914e-07	7.7964e-08	2.8694e-07	8.9205e-05	
0.0037757	0.0074619	4.8104e-05	0.00098529	0.00077341	0.81713	9.6707e-05	4.9974e-06	3.7709e-08	0.00042475	0.022251	4.6533e-07	0.00015053	0.00021937	0.00068272	0.00036358	0.0027358	4.7144e-05	0.6416	0.00045172	1.2224e-06	8.8856e-07	8.2975e-07	7.3492e-08	2.6857e-07	8.9574e-05	
0.0037732	0.0075869	4.8142e-05	0.00098921	0.00077235	0.81832	9.5367e-05	4.9644e-06	4.597e-08	0.00042485	0.022258	4.5533e-07	0.00015101	0.00021945	0.00068193	0.00036844	0.0027455	4.7866e-05	0.64879	0.00045228	1.3441e-06	8.9056e-07	8.4569e-07	7.0597e-08	2.5531e-07	9.001e-05	
0.0037705	0.0077012	4.8194e-05	0.0009932	0.0007712	0.81947	9.7747e-05	4.9234e-06	5.2056e-08	0.00042489	0.022264	4.4001e-07	0.00015148	0.00021951	0.00067441	0.00037322	0.0027552	4.858e-05	0.65501	0.00045283	1.4547e-06	8.8584e-07	8.8002e-07	6.4713e-08	2.3762e-07	9.0732e-05	
0.003768	0.0078345	4.7148e-05	0.00099736	0.00077017	0.82065	0.00010016	4.8882e-06	5.8963e-08	0.00042499	0.02227	4.269e-07	0.00015197	0.00021771	0.00066647	0.00037812	0.0027545	4.9297e-05	0.65705	0.00045341	1.5724e-06	8.8615e-07	9.2087e-07	6.0077e-08	2.2423e-07	9.1395e-05	
0.0037654	0.0079558	4.608e-05	0.0010015	0.00076905	0.82182	0.00010253	4.8456e-06	6.3562e-08	0.00042503	0.022276	4.0825e-07	0.00015243	0.00021586	0.0006582	0.00038293	0.0027536	5.0007e-05	0.65876	0.00045396	1.6781e-06	8.7938e-07	9.5546e-07	5.2363e-08	2.0627e-07	9.2013e-05	
0.003763	0.0080983	4.5039e-05	0.0010057	0.00076807	0.82301	0.00010493	4.8092e-06	6.9192e-08	0.00042512	0.022283	3.9206e-07	0.00015291	0.00021411	0.00065053	0.00038787	0.0027529	5.0714e-05	0.66118	0.00045455	1.7921e-06	8.7817e-07	9.9689e-07	4.5979e-08	1.9272e-07	9.2704e-05	
0.0037604	0.0082294	4.3977e-05	0.0010098	0.000767	0.82419	0.0001073	4.766e-06	7.2598e-08	0.00042517	0.022289	3.7068e-07	0.00015338	0.00021231	0.00064345	0.00039273	0.0027521	5.1414e-05	0.66326	0.00045512	1.8944e-06	8.7022e-07	1.0315e-06	6.4556e-08	1.7507e-07	9.3471e-05	
0.003758	0.0083811	4.2939e-05	0.001014	0.00076605	0.82539	0.00010969	4.7283e-06	7.6927e-08	0.00042526	0.022296	3.5127e-07	0.00015386	0.0002106	0.00063606	0.00039771	0.0027513	5.2111e-05	0.6661	0.00045572	2.0043e-06	8.6716e-07	1.0494e-06	8.6047e-08	1.6107e-07	9.4192e-05	
0.0037557	0.0085552	4.1925e-05	0.0010183	0.00076524	0.82662	0.00011212	4.6961e-06	8.2287e-08	0.00042541	0.022303	3.3365e-07	0.00015435	0.00020898	0.00062919	0.00040281	0.0027506	5.2806e-05	0.66995	0.00045635	2.1222e-06	8.6897e-07	9.8593e-07	1.1118e-07	1.5024e-07	9.4982e-05	
0.0037535	0.0087539	4.0891e-05	0.0010225	0.00076433	0.82787	0.00011457	4.6693e-06	8.8822e-08	0.00042551	0.022309	3.1094e-07	0.00015483	0.00020731	0.00062281	0.00040782	0.0027499	5.35e-05	0.67516	0.00045702	2.2489e-06	8.7568e-07	9.3032e-07	1.4083e-07	1.4224e-07	9.5846e-05	
0.0037512	0.0089372	3.9883e-05	0.0010268	0.00076332	0.82911	0.00011699	4.6351e-06	9.2839e-08	0.00042555	0.022316	2.8275e-07	0.0001553	0.00020559	0.00061613	0.00041275	0.0027492	5.4185e-05	0.67959	0.00045766	2.3627e-06	8.7527e-07	8.6756e-07	1.6546e-07	1.3037e-07	9.666e-05	
0.0037491	0.0089783	3.8899e-05	0.0010312	0.00076221	0.83038	0.00011943	4.6071e-06	9.8284e-08	0.00042553	0.022323	2.4862e-07	0.00015575	0.00020382	0.00060095	0.00041758	0.0027486	5.4868e-05	0.68562	0.00045834	2.4856e-06	8.7986e-07	7.1678e-07	1.951e-07	1.2129e-07	9.85e-05	
