Rousettus_aegyptiacus	Rhinolophus_ferrumequinum	Pteropus_giganteus	Pipistrellus_pipistrellus	Phyllostomus_discolor	Myotis_myotis	Myotis_lucifugus	Molossus_molossus	Miniopterus_natalensis	Megaderma_lyra	Hipposideros_armiger	Eptesicus_fuscus	Desmodus_rotundus	Artibeus_jamaicensis	Aeorestes_cinereus	
6.2058e-05	2.0595e-06	6.0519e-05	1.8114e-05	0.044824	2.6509e-05	7.8153e-05	0.47257	0.025678	4.8664e-05	7.8501e-06	9.9142e-05	9.9764e-07	8.8415e-05	0.00059502	
6.2113e-05	2.0744e-06	6.1343e-05	1.7477e-05	0.041783	2.6703e-05	7.9655e-05	0.50715	0.026495	5.0933e-05	8.1193e-06	9.9956e-05	9.4929e-07	8.7093e-05	0.00059984	
6.2194e-05	2.0943e-06	6.2192e-05	1.6881e-05	0.039033	2.6902e-05	8.119e-05	0.54775	0.027394	5.324e-05	8.4115e-06	0.0001008	9.0236e-07	8.5849e-05	0.00060574	
6.2306e-05	2.1202e-06	6.3068e-05	1.6327e-05	0.036574	2.7107e-05	8.2766e-05	0.59625	0.028391	5.5791e-05	8.7315e-06	0.00010167	8.5717e-07	8.469e-05	0.0006129	
6.2476e-05	2.1513e-06	6.2708e-05	1.576e-05	0.034351	2.7295e-05	8.4273e-05	0.64	0.029358	5.8475e-05	9.0781e-06	0.00010254	8.132e-07	8.3606e-05	0.00061943	
6.2677e-05	2.1887e-06	6.2367e-05	1.5234e-05	0.032365	2.7489e-05	8.5824e-05	0.69227	0.030431	6.1495e-05	9.4567e-06	0.00010343	7.7074e-07	8.2602e-05	0.00062726	
6.2906e-05	2.2318e-06	6.2041e-05	1.4742e-05	0.03057	2.7689e-05	8.7409e-05	0.70317	0.03161	6.4725e-05	9.866e-06	0.00010436	7.2929e-07	8.1667e-05	0.00063628	
6.3166e-05	2.2817e-06	6.1733e-05	1.4285e-05	0.028968	2.7896e-05	8.904e-05	0.71619	0.032919	6.8401e-05	1.0312e-05	0.00010532	6.8912e-07	8.0809e-05	0.00064671	
6.3459e-05	2.1521e-06	6.1443e-05	1.3863e-05	0.027539	2.8111e-05	9.0719e-05	0.73177	0.034371	7.2596e-05	1.0802e-05	0.00010632	6.5012e-07	8.0025e-05	0.00065861	
6.3782e-05	2.033e-06	6.1169e-05	1.3429e-05	0.02625	2.8307e-05	9.2326e-05	0.75008	0.035972	7.7183e-05	1.0758e-05	0.00010731	6.1183e-07	7.9305e-05	0.00066982	
6.4093e-05	1.9089e-06	6.0887e-05	1.2984e-05	0.024918	2.8485e-05	9.3863e-05	0.76762	0.037534	7.9794e-05	1.0707e-05	0.00010828	5.7005e-07	7.8549e-05	0.00068034	
6.4433e-05	1.794e-06	6.062e-05	1.2569e-05	0.023716	2.8668e-05	9.5439e-05	0.78822	0.039248	8.2829e-05	1.0671e-05	0.00010928	5.289e-07	7.7855e-05	0.00069219	
6.4759e-05	1.6739e-06	6.0344e-05	1.2142e-05	0.022469	2.8832e-05	9.6941e-05	0.80786	0.040914	8.3816e-05	1.0628e-05	0.00011027	4.8416e-07	7.7122e-05	0.00070329	
6.512e-05	1.5636e-06	6.0086e-05	1.1746e-05	0.021357	2.9004e-05	9.8492e-05	0.81197	0.042764	8.5465e-05	1.0602e-05	0.0001113	4.4033e-07	7.6459e-05	0.00071595	
6.5512e-05	1.4614e-06	5.9842e-05	1.1376e-05	0.020356	2.9181e-05	0.00010008	0.81681	0.044795	8.7601e-05	1.0591e-05	0.00011236	3.9699e-07	7.5857e-05	0.00073007	
6.5936e-05	1.3667e-06	5.9614e-05	1.1032e-05	0.019456	2.9365e-05	0.00010172	0.81774	0.04703	9.0272e-05	1.0596e-05	0.00011346	3.5403e-07	7.5316e-05	0.00074574	
6.6347e-05	1.2674e-06	5.9378e-05	1.0677e-05	0.018522	2.9529e-05	0.00010328	0.81861	0.049205	9.0904e-05	1.0593e-05	0.00011454	3.0762e-07	7.4737e-05	0.00076063	
6.6743e-05	1.1635e-06	5.9133e-05	1.0312e-05	0.01755	2.9675e-05	0.00010477	0.81944	0.05132	8.9467e-05	1.0582e-05	0.0001156	2.5768e-07	7.412e-05	0.00077472	
6.718e-05	1.0686e-06	5.8907e-05	9.977e-06	0.016697	2.9831e-05	0.00010632	0.82049	0.053692	8.8983e-05	1.0591e-05	0.00011672	2.087e-07	7.3579e-05	0.00079078	
6.7594e-05	9.6707e-07	5.8668e-05	9.6269e-06	0.015652	2.9964e-05	0.00010778	0.82144	0.055946	8.5969e-05	1.0587e-05	0.0001178	2.2292e-07	7.2751e-05	0.00080569	
6.8051e-05	8.7468e-07	5.8449e-05	9.3069e-06	0.014739	3.0108e-05	0.0001093	0.82265	0.058488	8.4011e-05	1.0603e-05	0.00011894	2.3679e-07	7.2007e-05	0.00082277	
6.8484e-05	7.755e-07	5.8217e-05	8.9702e-06	0.013762	3.0228e-05	0.00011073	0.82374	0.060898	7.947e-05	1.0607e-05	0.00012005	2.4696e-07	7.1203e-05	0.00083849	
6.8971e-05	6.8723e-07	5.8009e-05	8.6692e-06	0.012934	3.0364e-05	0.00011226	0.82519	0.06369	7.6482e-05	1.0636e-05	0.00012122	2.5733e-07	7.0502e-05	0.00085704	
6.9679e-05	5.8324e-07	5.6853e-05	8.4075e-06	0.012866	3.0524e-05	0.00011391	0.82744	0.067058	7.8026e-05	1.0632e-05	0.00012246	2.555e-07	6.9326e-05	0.00087933	
7.0468e-05	4.9264e-07	5.5756e-05	8.1815e-06	0.012857	3.0707e-05	0.00011569	0.82809	0.071075	8.1649e-05	1.0659e-05	0.00012378	2.5432e-07	6.8291e-05	0.00090579	
7.1207e-05	4.1362e-07	5.4618e-05	7.9882e-06	0.012906	3.0914e-05	0.00011761	0.82798	0.075867	8.7554e-05	1.0718e-05	0.00012518	2.5378e-07	6.739e-05	0.0009369	
7.2021e-05	3.4346e-07	5.3534e-05	7.8217e-06	0.013009	3.1141e-05	0.00011965	0.82804	0.081482	9.5629e-05	1.0807e-05	0.00012665	2.5355e-07	6.6602e-05	0.00097265	
7.2935e-05	3.3034e-07	5.2517e-05	7.6371e-06	0.01277	3.1337e-05	0.00012155	0.828	0.086601	9.4208e-05	1.0776e-05	0.00012808	2.6046e-07	6.6216e-05	0.0012276	
7.3942e-05	3.2065e-07	5.1553e-05	7.4814e-06	0.0126	3.1556e-05	0.00012359	0.82815	0.092704	9.5165e-05	1.0776e-05	0.00012959	2.6811e-07	6.5943e-05	0.0015191	
7.505e-05	3.1419e-07	5.0641e-05	7.3069e-06	0.012493	3.1802e-05	0.00012578	0.82851	0.09999	9.855e-05	1.0808e-05	0.00013105	2.7657e-07	6.5779e-05	0.0017812	
7.6073e-05	2.5726e-07	4.9672e-05	7.16e-06	0.012445	3.2072e-05	0.00012812	0.82912	0.10868	0.00010654	1.0905e-05	0.00013259	2.8589e-07	6.5723e-05	0.002081	
7.7217e-05	1.9373e-07	4.877e-05	6.9964e-06	0.012363	3.231e-05	0.00013033	0.82962	0.11667	0.00011097	1.0982e-05	0.00013409	2.9087e-07	6.5592e-05	0.0023621	
7.8472e-05	1.3751e-07	4.7916e-05	6.8593e-06	0.01218	3.2573e-05	0.00013268	0.83038	0.12621	0.00011831	1.1093e-05	0.00013567	3.008e-07	6.5062e-05	0.0026837	
7.9832e-05	8.6728e-08	4.7103e-05	6.7443e-06	0.011372	3.2858e-05	0.00013517	0.83145	0.13737	0.00012846	1.1236e-05	0.00013734	3.1144e-07	6.4641e-05	0.0030468	
8.1131e-05	8.7841e-08	4.6264e-05	6.6138e-06	0.010476	3.311e-05	0.00013752	0.83236	0.14765	0.00013484	1.1354e-05	0.00013896	3.1766e-07	6.4143e-05	0.0033873	
8.2376e-05	8.5794e-08	4.5401e-05	6.4689e-06	0.009496	3.3333e-05	0.00013974	0.83313	0.15721	0.00013778	1.1454e-05	0.00014053	3.1967e-07	6.3574e-05	0.0037089	
8.3739e-05	8.4369e-08	4.4584e-05	6.3486e-06	0.0086894	3.3582e-05	0.00014211	0.83425	0.16859	0.00014401	1.1589e-05	0.00014219	3.2272e-07	6.3117e-05	0.0040768	
8.5232e-05	1.0818e-07	4.3815e-05	6.2142e-06	0.0077485	3.38e-05	0.00014434	0.8352	0.17912	0.00014104	1.1622e-05	0.00014382	3.5107e-07	6.2493e-05	0.0044242	
8.686e-05	1.346e-07	4.3088e-05	6.1034e-06	0.0069736	3.4044e-05	0.00014674	0.83655	0.19167	0.00014131	1.1687e-05	0.00014553	3.8144e-07	6.1983e-05	0.0048218	
8.8425e-05	1.5695e-07	4.2339e-05	5.9791e-06	0.0069672	3.4258e-05	0.00014901	0.83771	0.20333	0.00020503	1.1735e-05	0.0001472	4.0711e-07	6.1386e-05	0.0051973	
8.9929e-05	1.7529e-07	4.1568e-05	5.8456e-06	0.0069366	3.4442e-05	0.00015113	0.83872	0.21416	0.00026313	1.1769e-05	0.00014883	4.2816e-07	6.0717e-05	0.0055516	
9.1345e-05	1.9593e-07	4.0759e-05	5.7326e-06	0.0069479	3.4647e-05	0.0001534	0.84015	0.22711	0.00033614	1.1834e-05	0.00015054	4.5126e-07	6.0161e-05	0.0059626	
9.1363e-05	2.1919e-07	3.9996e-05	5.6395e-06	0.006997	3.4876e-05	0.00015582	0.84207	0.24229	0.00042575	1.1931e-05	0.00015234	4.7623e-07	5.9706e-05	0.0064277	
9.1433e-05	2.4494e-07	3.9267e-05	5.563e-06	0.0070799	3.5125e-05	0.00015838	0.84453	0.25977	0.00053301	1.2057e-05	0.00015423	5.0275e-07	5.9338e-05	0.0069472	
9.1554e-05	2.7332e-07	3.857e-05	5.5015e-06	0.0067826	3.5393e-05	0.00016108	0.84765	0.27977	0.00066056	1.2213e-05	0.0001562	5.3085e-07	5.9058e-05	0.007525	
9.1732e-05	2.9796e-07	3.7909e-05	5.431e-06	0.0064609	3.5636e-05	0.00016365	0.85053	0.29888	0.00077866	1.2354e-05	0.00015814	5.5476e-07	5.8726e-05	0.0080814	
9.1956e-05	3.2492e-07	3.7275e-05	5.3734e-06	0.0061846	3.5894e-05	0.00016635	0.85407	0.32039	0.00091625	1.2523e-05	0.00016015	5.7987e-07	5.8465e-05	0.0086931	
9.2227e-05	3.5439e-07	3.6664e-05	5.328e-06	0.005948	3.6168e-05	0.00016917	0.85839	0.34455	0.0010761	1.2718e-05	0.00016225	6.0619e-07	5.8273e-05	0.0093646	
9.2546e-05	3.8664e-07	3.6078e-05	5.2942e-06	0.0057469	3.6458e-05	0.00017211	0.86367	0.37168	0.0010923	1.2943e-05	0.00016442	6.3381e-07	5.8148e-05	0.010102	
9.2845e-05	4.154e-07	3.548e-05	5.253e-06	0.0055284	3.6724e-05	0.00017494	0.86863	0.39784	0.0011044	1.3156e-05	0.00016657	6.5743e-07	5.7978e-05	0.010816	
9.3191e-05	4.4706e-07	3.4905e-05	5.223e-06	0.0053427	3.7005e-05	0.00017789	0.87466	0.42714	0.001124	1.3399e-05	0.00016879	6.8236e-07	5.7873e-05	0.011599	
9.3586e-05	4.8192e-07	3.4353e-05	5.204e-06	0.0051867	3.7303e-05	0.00018097	0.88199	0.43369	0.0011515	1.3673e-05	0.0001711	7.0869e-07	5.7834e-05	0.012457	
9.403e-05	5.2032e-07	3.3821e-05	5.1959e-06	0.0050579	3.7615e-05	0.00018417	0.88362	0.44107	0.0011876	1.3981e-05	0.0001735	7.3652e-07	5.786e-05	0.013398	
9.4524e-05	5.6263e-07	3.331e-05	5.1985e-06	0.0049543	3.7944e-05	0.00018751	0.88563	0.44939	0.0012333	1.4326e-05	0.00017598	7.6597e-07	5.7953e-05	0.014431	
9.5066e-05	6.0868e-07	3.2817e-05	5.2106e-06	0.0048717	3.8287e-05	0.00019096	0.88808	0.45866	0.0012886	1.4706e-05	0.00017855	7.9674e-07	5.8103e-05	0.015554	
9.5657e-05	6.5917e-07	3.2342e-05	5.0478e-06	0.0048097	3.8603e-05	0.0001943	0.89104	0.46909	0.0013551	1.4586e-05	0.00018415	8.2901e-07	5.8315e-05	0.018024	
9.6298e-05	7.1409e-07	3.1884e-05	4.8983e-06	0.004767	3.8933e-05	0.00019775	0.89463	0.4807	0.0014336	1.4489e-05	0.00018991	8.6273e-07	5.8585e-05	0.020706	
9.6916e-05	7.6463e-07	3.1415e-05	4.7407e-06	0.0047031	3.924e-05	0.00020109	0.89798	0.49207	0.0015056	1.438e-05	0.00019561	8.9214e-07	6.5178e-05	0.023312	
9.7513e-05	8.1115e-07	3.0937e-05	4.5754e-06	0.0046273	3.9526e-05	0.00020434	0.90115	0.50306	0.0015718	1.426e-05	0.00020126	9.1762e-07	7.165e-05	0.025854	
9.8162e-05	8.623e-07	3.0476e-05	4.4237e-06	0.0045714	3.9824e-05	0.00020771	0.90497	0.51532	0.0016507	1.4164e-05	0.00020708	9.4465e-07	7.8461e-05	0.028615	
9.8862e-05	9.1846e-07	3.0031e-05	4.2848e-06	0.0045346	4.0137e-05	0.0002112	0.90573	0.52899	0.001744	1.409e-05	0.00021308	9.7327e-07	8.5627e-05	0.029189	
9.9614e-05	9.7986e-07	2.9602e-05	4.1575e-06	0.004516	4.0462e-05	0.00021481	0.90667	0.54418	0.0018532	1.4037e-05	0.00021927	1.0035e-06	9.3158e-05	0.029812	
0.00010035	1.0372e-06	2.9164e-05	4.0237e-06	0.0044868	4.0766e-05	0.00021832	0.90757	0.55894	0.002987	1.3976e-05	0.0002254	1.0299e-06	0.00010057	0.030422	
0.00010113	1.1e-06	2.8741e-05	3.9009e-06	0.0044751	4.1084e-05	0.00022196	0.90866	0.57532	0.0042847	1.3934e-05	0.00023172	1.0579e-06	0.00010836	0.031083	
0.0001019	1.1588e-06	2.8311e-05	3.7718e-06	0.0044531	4.138e-05	0.00022551	0.90969	0.59124	0.0055338	1.3884e-05	0.00023799	1.0821e-06	0.00011602	0.031729	
0.00010265	1.2138e-06	2.7872e-05	3.6368e-06	0.0044213	4.1658e-05	0.00022897	0.91068	0.60679	0.006741	1.3826e-05	0.00024422	1.1027e-06	0.00012359	0.032364	
0.00010338	1.265e-06	2.7427e-05	3.4957e-06	0.0043798	4.1916e-05	0.00023234	0.91162	0.62195	0.0079074	1.3759e-05	0.0002504	1.1196e-06	0.00013105	0.032986	
0.00010417	1.1872e-06	2.6996e-05	3.3655e-06	0.0043581	4.2187e-05	0.00023584	0.91277	0.62505	0.0092436	1.3714e-05	0.00025676	1.1382e-06	0.00013188	0.033661	
0.000105	1.1151e-06	2.6577e-05	3.2444e-06	0.0043516	4.2468e-05	0.00023944	0.91414	0.62846	0.010753	1.3687e-05	0.0002633	1.158e-06	0.00013278	0.034387	
0.00010589	1.0483e-06	2.6171e-05	3.1317e-06	0.0043601	4.2759e-05	0.00024315	0.91576	0.63221	0.012459	1.3677e-05	0.00027001	1.1791e-06	0.00013378	0.035168	
0.00010676	9.7735e-07	2.5757e-05	3.0131e-06	0.0043583	4.303e-05	0.00024677	0.9173	0.63585	0.014101	1.3659e-05	0.00027667	1.1964e-06	0.00013473	0.035932	
0.00010768	9.1221e-07	2.5357e-05	2.9038e-06	0.0043738	4.3314e-05	0.00025052	0.91916	0.6399	0.015982	1.3661e-05	0.00028353	1.2154e-06	0.00013578	0.036761	
0.00010866	8.7134e-07	2.4971e-05	2.8024e-06	0.0044072	4.3609e-05	0.00025438	0.9214	0.64065	0.018156	1.3147e-05	0.00029058	1.2363e-06	0.00013694	0.037653	
0.00010963	8.2674e-07	2.4577e-05	2.6952e-06	0.00443	4.3884e-05	0.00025815	0.92354	0.64136	0.020247	1.2617e-05	0.00029757	1.2533e-06	0.00013805	0.038526	
0.00011065	7.862e-07	2.4196e-05	2.5965e-06	0.0044706	4.4172e-05	0.00026206	0.9261	0.64219	0.022643	1.2131e-05	0.00030477	1.2722e-06	0.00013926	0.039472	
0.00011173	7.4888e-07	2.3827e-05	2.5048e-06	0.0045272	4.4471e-05	0.00026608	0.92912	0.64311	0.02535	1.1683e-05	0.00031216	1.2925e-06	0.00014057	0.039639	
0.00011288	7.1455e-07	2.3468e-05	2.4197e-06	0.0046003	4.4782e-05	0.00027022	0.93268	0.64415	0.02841	1.1269e-05	0.00031975	1.3144e-06	0.00014199	0.039822	
0.00011408	6.8352e-07	2.3122e-05	2.3419e-06	0.0046933	4.5106e-05	0.00027451	0.93694	0.64531	0.031913	1.089e-05	0.00032757	1.3382e-06	0.00014351	0.040024	
0.00011536	6.5512e-07	2.2787e-05	2.2705e-06	0.0048048	4.5442e-05	0.00027893	0.94195	0.64661	0.035875	1.0542e-05	0.00032867	1.3637e-06	0.00014514	0.040244	
0.00011661	6.2983e-07	2.2444e-05	2.1937e-06	0.0049045	4.5757e-05	0.00028325	0.94672	0.64787	0.040609	1.0227e-05	0.00032975	1.3852e-06	0.00014672	0.040458	
0.00011792	6.0686e-07	2.2111e-05	2.1228e-06	0.0050237	4.6084e-05	0.0002877	0.95234	0.64927	0.045967	9.9374e-06	0.00033088	1.4084e-06	0.00014841	0.040692	
0.00011921	5.8064e-07	2.1771e-05	2.0466e-06	0.0051313	4.6391e-05	0.00029206	0.95771	0.65062	0.051141	9.6374e-06	0.00033199	1.4278e-06	0.00015005	0.04092	
0.00012058	5.5731e-07	2.1444e-05	1.9775e-06	0.0052634	4.6714e-05	0.00029658	0.95885	0.65216	0.057099	9.367e-06	0.00033316	1.4497e-06	0.00015182	0.041172	
0.00012203	5.3682e-07	2.113e-05	1.9151e-06	0.0054226	4.7054e-05	0.00030128	0.96023	0.65389	0.063984	9.1249e-06	0.0003344	1.4742e-06	0.00015374	0.041449	
0.00012217	5.1921e-07	2.1069e-05	1.859e-06	0.0056106	4.7412e-05	0.00030615	0.96048	0.65583	0.065696	8.9108e-06	0.0003357	1.5015e-06	0.0001558	0.041434	
0.00012229	4.9794e-07	2.1001e-05	1.7969e-06	0.0057816	4.7745e-05	0.0003109	0.9607	0.6577	0.067318	8.6837e-06	0.00033697	1.5242e-06	0.00015778	0.041415	
0.00012245	4.7939e-07	2.0943e-05	1.7414e-06	0.0059853	4.8097e-05	0.00031584	0.961	0.65982	0.069216	8.4829e-06	0.00033832	1.5499e-06	0.00015993	0.041409	
0.00012267	4.6338e-07	2.0894e-05	1.6921e-06	0.0062252	4.8469e-05	0.00032098	0.96141	0.66221	0.071438	8.3065e-06	0.00033974	1.5788e-06	0.00016224	0.041416	
0.00012293	4.4937e-07	2.0854e-05	1.648e-06	0.0065013	4.8857e-05	0.0003263	0.96192	0.66489	0.074003	8.1507e-06	0.00034122	1.6105e-06	0.00016472	0.041435	
0.00012325	4.3737e-07	2.0822e-05	1.6098e-06	0.0068244	4.9267e-05	0.00033185	0.96257	0.66793	0.077053	8.0149e-06	0.00034279	1.6459e-06	0.00016738	0.041468	
0.00012354	4.2196e-07	2.0783e-05	1.5661e-06	0.0071257	4.9653e-05	0.00033727	0.96317	0.67085	0.079944	7.8686e-06	0.00034432	1.6766e-06	0.00016996	0.041497	
0.00012389	4.0901e-07	2.0754e-05	1.5283e-06	0.0074793	5.0061e-05	0.00034292	0.96395	0.67418	0.083369	7.7445e-06	0.00034594	1.7113e-06	0.00017275	0.04154	
0.00012421	3.9224e-07	2.0716e-05	1.4843e-06	0.0078041	5.0442e-05	0.00034841	0.96465	0.67734	0.086563	7.6078e-06	0.00034752	1.7406e-06	0.00017543	0.041577	
0.0001246	3.7831e-07	2.069e-05	1.4333e-06	0.0081916	5.0792e-05	0.00035372	0.96557	0.68103	0.090412	7.4952e-06	0.00034905	1.7747e-06	0.00017834	0.041607	
0.00012454	3.7217e-07	2.1149e-05	1.3914e-06	0.008534	5.1177e-05	0.00035937	0.96632	0.68415	0.092871	7.4335e-06	0.0003507	1.8017e-06	0.00018109	0.041657	
0.00012443	3.8972e-07	2.1585e-05	1.3237e-06	0.0088374	5.1594e-05	0.00036534	0.96739	0.68799	0.097912	7.1767e-06	0.00035187	1.8215e-06	0.0001837	0.041746	
0.0001244	4.1156e-07	2.2047e-05	1.2658e-06	0.0087978	5.2049e-05	0.00037167	0.96773	0.68928	0.099578	6.9602e-06	0.00035314	1.8478e-06	0.00018661	0.041859	
0.00012444	4.3813e-07	2.2533e-05	1.2175e-06	0.0088058	5.2551e-05	0.00037022	0.9677	0.69084	0.10169	6.7799e-06	0.00035217	1.8808e-06	0.00018983	0.041999	
0.00012444	4.5977e-07	2.3003e-05	1.1608e-06	0.008862	5.5947e-05	0.00036707	0.96744	0.69409	0.10361	6.5809e-06	0.00035114	1.9211e-06	0.00019339	0.042125	
0.00012458	4.2929e-07	2.2956e-05	1.1534e-06	0.0089682	5.9476e-05	0.00036418	0.96729	0.69799	0.10605	6.4224e-06	0.00034798	1.9687e-06	0.00019731	0.042124	
0.0001248	4.037e-07	2.2925e-05	1.1524e-06	0.0091261	6.3137e-05	0.00036156	0.96723	0.70261	0.10911	6.2933e-06	0.00034497	2.0236e-06	0.00020161	0.042142	
0.0001251	3.8243e-07	2.2909e-05	1.1577e-06	0.0093404	6.6935e-05	0.00035918	0.96726	0.70809	0.11291	6.1907e-06	0.00034213	2.0861e-06	0.00020631	0.042181	
0.00012548	3.6507e-07	2.2908e-05	1.1693e-06	0.0096181	7.0874e-05	0.00035704	0.96738	0.71457	0.11405	6.113e-06	0.00033943	2.1566e-06	0.00021143	0.042239	
0.00012592	3.5074e-07	2.2921e-05	1.1865e-06	0.0099603	7.4944e-05	0.00035512	0.9676	0.72211	0.11547	6.0561e-06	0.00033686	2.2345e-06	0.00021696	0.042316	
0.00012633	3.3185e-07	2.2922e-05	1.1967e-06	0.010262	7.893e-05	0.00035302	0.96777	0.72909	0.11674	5.9845e-06	0.00033423	2.3046e-06	0.00022226	0.042383	
0.00012669	3.086e-07	2.2911e-05	1.2002e-06	0.010527	8.284e-05	0.00035075	0.9679	0.73561	0.11788	5.8992e-06	0.00033153	2.3676e-06	0.00022735	0.042441	
0.00012702	2.808e-07	2.289e-05	1.4747e-06	0.010758	8.6673e-05	0.00034832	0.96799	0.74168	0.11891	5.7995e-06	0.00032875	2.4233e-06	0.00023224	0.04249	
0.00012743	1.7204e-07	2.2884e-05	1.542e-06	0.011061	9.0659e-05	0.00034614	0.96819	0.74365	0.12025	5.7286e-06	0.00032614	2.488e-06	0.00023759	0.042561	
0.0001278	1.6137e-07	2.2867e-05	1.6033e-06	0.012323	9.4563e-05	0.00034379	0.96834	0.74548	0.12147	5.6342e-06	0.00032346	2.543e-06	0.00024103	0.042623	
0.0001273	1.4696e-07	2.3043e-05	1.6511e-06	0.013472	9.8387e-05	0.00034126	0.96846	0.74717	0.12257	5.5248e-06	0.0003245	3.0728e-06	0.00024427	0.042672	
0.00012675	1.2878e-07	2.3207e-05	1.6909e-06	0.014524	0.00010213	0.00033856	0.96853	0.74873	0.12356	5.4004e-06	0.00032548	3.5803e-06	0.00024736	0.042713	
0.00012629	1.1261e-07	2.3388e-05	1.7405e-06	0.015801	0.00010603	0.00033612	0.96826	0.75061	0.12368	5.3018e-06	0.00032657	4.1339e-06	0.00025079	0.042565	
0.00012591	9.7686e-08	2.3585e-05	1.799e-06	0.017313	0.00011006	0.00033388	0.96809	0.75281	0.12392	5.2241e-06	0.00032774	4.7316e-06	0.00025453	0.04244	
0.00012548	7.9097e-08	2.3769e-05	1.8487e-06	0.018692	0.00011401	0.00033147	0.96787	0.75485	0.1241	5.1318e-06	0.00032886	5.3029e-06	0.0002581	0.042303	
0.00012501	9.6813e-08	2.3942e-05	1.8905e-06	0.01996	0.00011788	0.0003289	0.96761	0.75676	0.12422	5.0208e-06	0.00032993	5.8514e-06	0.00026149	0.042156	
0.00012451	1.1109e-07	2.4102e-05	1.9244e-06	0.021127	0.00012167	0.00032616	0.9673	0.75854	0.1243	4.8957e-06	0.00033097	6.3778e-06	0.00026473	0.041997	
0.00012409	1.2686e-07	2.428e-05	1.9681e-06	0.022537	0.00012561	0.00032366	0.9671	0.75895	0.1245	4.7947e-06	0.0003321	6.9514e-06	0.00026832	0.041865	
0.00012374	1.4444e-07	2.4476e-05	2.0032e-06	0.024236	0.00012947	0.00032098	0.96702	0.75876	0.12483	4.7159e-06	0.00033318	7.5767e-06	0.00027227	0.04172	
0.00012347	1.6413e-07	2.469e-05	2.0483e-06	0.026284	0.00013347	0.00031854	0.96702	0.75866	0.12532	4.6579e-06	0.00033435	8.2581e-06	0.00027662	0.041601	
0.00012328	1.8633e-07	2.4922e-05	2.1041e-06	0.028751	0.00013764	0.00031633	0.96711	0.75866	0.12598	4.6197e-06	0.00033562	9.001e-06	0.00028139	0.041505	
0.00012315	2.1104e-07	2.5172e-05	2.1699e-06	0.031021	0.00014195	0.00031432	0.96686	0.75876	0.12589	4.5989e-06	0.00033698	9.7045e-06	0.00028596	0.041074	
0.00012299	2.3146e-07	2.5409e-05	2.2265e-06	0.033096	0.00014618	0.00031214	0.96655	0.75881	0.12575	4.5655e-06	0.00033829	1.0378e-05	0.00029031	0.040617	
0.00012279	2.4766e-07	2.5632e-05	2.2741e-06	0.034994	0.00015031	0.00030979	0.96618	0.75882	0.12555	4.5193e-06	0.00033956	1.1022e-05	0.00029446	0.040133	
0.00012255	2.5972e-07	2.5842e-05	2.3128e-06	0.036729	0.00015436	0.00030727	0.96576	0.75879	0.12529	4.4604e-06	0.00034077	1.1637e-05	0.00029841	0.03962	
0.00012226	2.6765e-07	2.6038e-05	2.3427e-06	0.038312	0.00015832	0.00030458	0.96526	0.75872	0.12496	4.3882e-06	0.00034193	1.2225e-05	0.00030217	0.039075	
0.00012196	2.7138e-07	2.622e-05	2.3635e-06	0.039749	0.00016219	0.00030171	0.96469	0.75861	0.12457	4.302e-06	0.00034305	1.2786e-05	0.00030573	0.038495	
0.00012176	2.7768e-07	2.6429e-05	2.3757e-06	0.041813	0.00016597	0.00029867	0.96367	0.75838	0.12307	4.2362e-06	0.00034411	1.3505e-05	0.00030558	0.037881	
0.00012164	2.8688e-07	2.6658e-05	2.3989e-06	0.044322	0.00016992	0.00029588	0.96294	0.75826	0.1219	4.1929e-06	0.00034528	1.4293e-05	0.00030567	0.037345	
0.00012148	2.9198e-07	2.6874e-05	2.4136e-06	0.046624	0.00017379	0.00029291	0.9621	0.75809	0.1206	4.1373e-06	0.0003464	1.5048e-05	0.00030564	0.036778	
0.00012035	2.9953e-07	2.7359e-05	2.438e-06	0.047276	0.0001778	0.00029017	0.96149	0.75701	0.11956	4.099e-06	0.00034761	1.5869e-05	0.00030584	0.036277	
0.00011915	3.027e-07	2.7827e-05	2.4531e-06	0.047846	0.00018171	0.00028723	0.96077	0.75583	0.1184	4.0474e-06	0.00034877	1.6652e-05	0.00030591	0.035743	
0.00011806	3.0835e-07	2.832e-05	2.478e-06	0.048564	0.00018578	0.00028451	0.96024	0.75484	0.11747	4.0128e-06	0.00035001	1.7502e-05	0.00030621	0.035271	
0.00011691	3.096e-07	2.8794e-05	2.4936e-06	0.049194	0.00018975	0.00028161	0.95962	0.75375	0.11643	3.9651e-06	0.00035121	1.8313e-05	0.00030636	0.034767	
0.00011569	3.1646e-07	2.9248e-05	2.5004e-06	0.049777	0.00019358	0.00029079	0.95973	0.75393	0.1148	3.9471e-06	0.00035236	1.9088e-05	0.00030637	0.034233	
0.00011458	3.26e-07	2.9728e-05	2.5172e-06	0.050513	0.00019757	0.00030037	0.95997	0.75421	0.1135	3.9451e-06	0.0003536	1.993e-05	0.00030661	0.033762	
0.00011338	3.3837e-07	3.0176e-05	2.5439e-06	0.051428	0.0002017	0.0003104	0.95983	0.7546	0.11247	3.9591e-06	0.00035493	2.0126e-05	0.0003071	0.033346	
0.00011213	3.4656e-07	3.0609e-05	2.5623e-06	0.052256	0.00020575	0.00032016	0.95965	0.75494	0.11133	3.962e-06	0.00035622	2.0306e-05	0.00030746	0.032906	
