Vombatus_ursinus	Trichosurus_vulpecula	Thylacinus_cynocephalus	Tachyglossus_aculeatus	Sarcophilus_harrisii	Phascolarctos_cinereus	Ornithorhynchus_anatinus	Monodelphis_domestica	Macropus_eugenii	Gracilinanus_agilis	Dromiciops_gliroides	Antechinus_flavipes	
3.4235e-06	1.6763e-05	1.9731e-05	0.0018202	0.00013255	1.6368e-06	0.05796	3.5278e-06	1.8616e-06	7.444e-06	2.0524e-05	5.0481e-06	
3.4745e-06	1.7121e-05	1.9856e-05	0.0018026	0.0001344	1.6714e-06	0.0565	3.5428e-06	1.9274e-06	7.2358e-06	2.0476e-05	4.847e-06	
3.5116e-06	1.7442e-05	1.9955e-05	0.0017481	0.00013614	2.2779e-06	0.055532	3.5739e-06	1.9817e-06	7.0457e-06	2.0374e-05	5.2371e-06	
3.54e-06	1.7729e-05	2.003e-05	0.0016912	0.00013782	2.8634e-06	0.054487	3.5863e-06	2.0247e-06	6.8376e-06	2.0228e-05	5.6118e-06	
3.5605e-06	1.7984e-05	2.0083e-05	0.0016321	0.00013945	3.4295e-06	0.053369	3.5811e-06	2.0574e-06	6.6125e-06	2.0043e-05	5.9721e-06	
3.5869e-06	1.8276e-05	2.016e-05	0.0015699	0.00014115	4.013e-06	0.052159	3.5874e-06	2.0998e-06	6.3997e-06	1.9917e-05	6.3399e-06	
3.6205e-06	1.8612e-05	2.0266e-05	0.0015136	0.00014292	4.6186e-06	0.051118	3.6079e-06	2.1543e-06	6.2013e-06	1.9858e-05	6.7179e-06	
3.6605e-06	1.899e-05	2.0398e-05	0.0014621	0.00014478	5.2441e-06	0.050209	3.6048e-06	2.2198e-06	5.9769e-06	1.9859e-05	7.1046e-06	
3.692e-06	1.9332e-05	2.0507e-05	0.0014082	0.00014658	5.8483e-06	0.049229	3.6168e-06	2.2739e-06	5.7695e-06	1.9818e-05	7.476e-06	
3.73e-06	1.9717e-05	2.0642e-05	0.001377	0.00014845	6.4734e-06	0.046745	3.6065e-06	2.3396e-06	5.5384e-06	1.9839e-05	7.8565e-06	
3.7597e-06	2.0067e-05	2.0753e-05	0.0013443	0.00015028	7.0772e-06	0.044103	3.5782e-06	2.394e-06	5.2903e-06	1.9821e-05	8.2217e-06	
3.7811e-06	2.0382e-05	2.0842e-05	0.0013102	0.00015205	7.66e-06	0.041291	3.5319e-06	2.4373e-06	5.0249e-06	1.9763e-05	8.5718e-06	
3.8102e-06	2.0747e-05	2.0961e-05	0.0012744	0.00015391	8.2672e-06	0.038284	3.5003e-06	2.4939e-06	4.7745e-06	1.9772e-05	8.9331e-06	
3.847e-06	2.1162e-05	2.1111e-05	0.0012421	0.00015585	8.9001e-06	0.035668	3.4829e-06	2.5646e-06	4.5381e-06	1.9848e-05	9.3059e-06	
3.8905e-06	2.1624e-05	2.1287e-05	0.0012126	0.00015788	9.5561e-06	0.033353	3.4772e-06	2.6479e-06	4.3126e-06	1.9984e-05	9.6886e-06	
3.9424e-06	2.2145e-05	2.1497e-05	0.0011861	0.00016	1.0241e-05	0.031345	3.4884e-06	2.7477e-06	4.1004e-06	2.0192e-05	1.0084e-05	
4.003e-06	2.2728e-05	2.1673e-05	0.001162	0.00016206	1.0958e-05	0.029579	3.476e-06	2.8657e-06	3.8648e-06	2.062e-05	1.0462e-05	
4.0729e-06	2.3409e-05	2.1821e-05	0.0011406	0.00016405	1.1708e-05	0.028057	3.4439e-06	2.7931e-06	3.611e-06	2.0967e-05	1.0823e-05	
4.1494e-06	2.4145e-05	2.1995e-05	0.0011182	0.00016612	1.2484e-05	0.026444	3.3936e-06	2.732e-06	3.3396e-06	2.1388e-05	1.1193e-05	
4.2323e-06	2.4935e-05	2.2192e-05	0.0010975	0.00016826	1.3286e-05	0.024996	3.3523e-06	2.6811e-06	3.0766e-06	2.1878e-05	1.1571e-05	
4.3208e-06	2.5778e-05	2.241e-05	0.0010784	0.00017046	1.411e-05	0.023684	3.3184e-06	2.6391e-06	2.8202e-06	2.2434e-05	1.1956e-05	
4.4137e-06	2.6666e-05	2.2645e-05	0.0010604	0.00017272	1.4953e-05	0.022477	3.2894e-06	2.6036e-06	2.5678e-06	2.305e-05	1.2346e-05	
4.5008e-06	2.7528e-05	2.2898e-05	0.0010421	0.00017504	1.5781e-05	0.021234	3.2483e-06	2.5612e-06	2.3045e-06	2.3638e-05	1.2742e-05	
4.592e-06	2.8434e-05	2.3169e-05	0.0010249	0.00017741	1.6627e-05	0.020086	3.2115e-06	2.5248e-06	2.0446e-06	2.4285e-05	1.3142e-05	
4.6773e-06	2.9313e-05	2.3425e-05	0.0010073	0.00017975	1.7458e-05	0.018903	3.1626e-06	2.4814e-06	1.7737e-06	2.4902e-05	1.3531e-05	
4.7566e-06	3.0165e-05	2.3667e-05	0.00098931	0.00018206	1.8273e-05	0.017682	3.0802e-06	2.4308e-06	1.9093e-06	2.5491e-05	1.391e-05	
4.8401e-06	3.1061e-05	2.3925e-05	0.00097241	0.00018442	1.9107e-05	0.016554	3.0022e-06	2.3861e-06	2.0445e-06	2.6139e-05	1.4293e-05	
4.9278e-06	3.2002e-05	2.42e-05	0.0009565	0.00018684	1.9959e-05	0.015511	2.9282e-06	2.3472e-06	2.1796e-06	2.685e-05	1.4681e-05	
5.0098e-06	3.2919e-05	2.4462e-05	0.0009403	0.00018922	2.0797e-05	0.014439	2.8427e-06	2.3016e-06	2.3051e-06	2.7533e-05	1.5059e-05	
5.0862e-06	3.381e-05	2.471e-05	0.0009238	0.00019159	2.162e-05	0.013337	2.7456e-06	2.2494e-06	2.421e-06	2.8189e-05	1.5426e-05	
5.1679e-06	3.4756e-05	2.4978e-05	0.00090841	0.00019401	2.2466e-05	0.01233	2.6541e-06	2.2041e-06	2.5378e-06	2.892e-05	1.5799e-05	
5.0695e-06	3.5673e-05	2.5232e-05	0.00089269	0.00019641	2.4661e-05	0.011291	2.5505e-06	2.1519e-06	2.6447e-06	2.9619e-05	1.6162e-05	
4.9767e-06	3.6639e-05	2.5503e-05	0.0008779	0.00019886	2.489e-05	0.01033	2.4507e-06	2.105e-06	2.7516e-06	3.0386e-05	1.653e-05	
4.8779e-06	3.7576e-05	2.576e-05	0.00086122	0.00020128	2.5107e-05	0.010316	2.339e-06	2.0513e-06	2.8486e-06	3.1122e-05	1.6887e-05	
4.7846e-06	3.8572e-05	2.6038e-05	0.00084565	0.00020377	2.5335e-05	0.01032	2.2324e-06	2.0041e-06	2.9468e-06	3.1939e-05	1.7251e-05	
4.6853e-06	3.9538e-05	2.6301e-05	0.00083116	0.00020622	2.555e-05	0.010343	2.1139e-06	1.9501e-06	3.0349e-06	3.2723e-05	1.7604e-05	
4.5914e-06	4.0565e-05	2.6585e-05	0.00081764	0.00020874	2.5778e-05	0.010385	2.0003e-06	1.9024e-06	3.1243e-06	3.3594e-05	1.7964e-05	
4.5027e-06	4.1653e-05	2.6892e-05	0.00080503	0.00021134	2.6018e-05	0.010446	1.8911e-06	1.8606e-06	3.215e-06	3.4558e-05	1.8331e-05	
4.418e-06	4.2799e-05	2.7217e-05	0.00079317	0.00021399	2.6268e-05	0.010523	1.7845e-06	1.8235e-06	3.3062e-06	3.561e-05	1.8705e-05	
4.3274e-06	4.3913e-05	2.7528e-05	0.00078106	0.00021661	2.6505e-05	0.01059	1.6663e-06	1.7798e-06	3.3873e-06	3.6623e-05	1.9067e-05	
4.2417e-06	4.5095e-05	2.7861e-05	0.00076978	0.0002193	2.6756e-05	0.010678	1.532e-06	1.7416e-06	3.4532e-06	3.7742e-05	1.9436e-05	
4.1608e-06	4.6347e-05	2.8218e-05	0.00075927	0.00022207	2.7019e-05	0.010785	1.4019e-06	1.7089e-06	3.5206e-06	3.8974e-05	1.9814e-05	
4.0845e-06	4.7673e-05	2.8599e-05	0.00074949	0.00022491	2.7295e-05	0.010914	1.2753e-06	1.6814e-06	3.5895e-06	4.033e-05	2.02e-05	
4.0025e-06	4.8967e-05	2.8965e-05	0.00073949	0.00022771	2.7559e-05	0.011033	1.5344e-06	1.6474e-06	3.6392e-06	4.1641e-05	2.0575e-05	
3.925e-06	5.0336e-05	2.9355e-05	0.00073019	0.00023059	2.7835e-05	0.011174	1.8037e-06	1.6185e-06	3.6906e-06	4.3082e-05	2.0958e-05	
3.8509e-06	5.1775e-05	2.9767e-05	0.00072146	0.00023354	2.8123e-05	0.011334	2.0816e-06	1.5935e-06	3.7424e-06	4.2876e-05	2.1348e-05	
3.7711e-06	5.318e-05	3.0163e-05	0.00071254	0.00023646	2.8398e-05	0.011484	2.3459e-06	1.562e-06	3.7841e-06	4.2642e-05	2.1726e-05	
3.6859e-06	5.4552e-05	3.0544e-05	0.00070343	0.00023934	2.866e-05	0.011624	2.5974e-06	1.5245e-06	3.8161e-06	4.2382e-05	2.2093e-05	
3.605e-06	5.6007e-05	2.9698e-05	0.00069412	0.0002423	2.8936e-05	0.011754	2.8602e-06	1.4919e-06	3.8498e-06	4.2188e-05	2.2469e-05	
3.5187e-06	5.7429e-05	2.8833e-05	0.00068462	0.00024523	2.9199e-05	0.011875	3.11e-06	1.4531e-06	3.8737e-06	4.1967e-05	2.2834e-05	
3.4365e-06	5.8936e-05	2.8007e-05	0.00067578	0.00024824	2.9476e-05	0.012018	3.3719e-06	1.4191e-06	3.8992e-06	4.1811e-05	2.3208e-05	
3.3576e-06	6.0521e-05	2.7212e-05	0.00066758	0.00025132	2.9765e-05	0.012185	3.6443e-06	1.3886e-06	3.9254e-06	4.1708e-05	2.3589e-05	
3.273e-06	6.2068e-05	2.6398e-05	0.00065998	0.00025437	3.004e-05	0.012378	3.9025e-06	1.3518e-06	3.9415e-06	4.1579e-05	2.3958e-05	
3.1924e-06	6.3706e-05	2.5621e-05	0.00065287	0.00025749	3.033e-05	0.012595	4.1743e-06	1.3194e-06	3.9593e-06	4.1511e-05	2.4337e-05	
3.1156e-06	6.5441e-05	2.4877e-05	0.00064628	0.00026071	3.0635e-05	0.01284	4.4607e-06	1.2912e-06	3.9788e-06	4.1504e-05	2.4725e-05	
3.0424e-06	6.7277e-05	2.4167e-05	0.00064019	0.000264	3.0955e-05	0.013114	4.7626e-06	1.267e-06	4.0002e-06	4.1559e-05	2.5122e-05	
2.9728e-06	6.9218e-05	2.3489e-05	0.00063387	0.00026739	3.129e-05	0.013373	5.0811e-06	1.2467e-06	4.0233e-06	4.1675e-05	2.553e-05	
2.8977e-06	7.1117e-05	2.2793e-05	0.0006274	0.00027074	3.1611e-05	0.013619	5.3845e-06	1.2203e-06	4.0364e-06	4.1764e-05	2.5925e-05	
2.826e-06	7.3126e-05	2.2127e-05	0.00062142	0.00027418	3.1947e-05	0.013896	5.7053e-06	1.1977e-06	4.0513e-06	4.1915e-05	2.6331e-05	
2.7576e-06	7.525e-05	2.1492e-05	0.00061589	0.0002777	3.23e-05	0.014206	6.0447e-06	1.1788e-06	4.068e-06	4.0396e-05	2.6747e-05	
2.6923e-06	7.7496e-05	2.0885e-05	0.00061016	0.00028133	3.2669e-05	0.014498	6.4039e-06	1.1634e-06	4.0867e-06	3.9012e-05	2.7173e-05	
2.622e-06	7.9699e-05	2.0262e-05	0.00060488	0.00028491	3.3024e-05	0.014826	6.748e-06	1.1422e-06	4.0955e-06	3.7586e-05	2.7588e-05	
2.5546e-06	8.2028e-05	1.9668e-05	0.00060001	0.0002886	3.3396e-05	0.01519	7.1127e-06	1.1245e-06	4.1062e-06	3.6288e-05	2.8014e-05	
2.4902e-06	8.4489e-05	1.9099e-05	0.00059555	0.00029238	3.3785e-05	0.015594	7.4995e-06	1.1102e-06	4.1188e-06	3.5108e-05	2.8451e-05	
2.4286e-06	8.7088e-05	1.8556e-05	0.00059147	0.00029625	3.419e-05	0.016041	7.9097e-06	1.0991e-06	4.1334e-06	3.4037e-05	2.8899e-05	
2.3698e-06	8.9834e-05	1.8038e-05	0.00058774	0.00030023	3.4614e-05	0.016535	8.3448e-06	1.0913e-06	4.1499e-06	3.3068e-05	2.9358e-05	
2.3128e-06	9.2715e-05	1.754e-05	0.00056758	0.0003043	3.5052e-05	0.017155	8.8023e-06	1.0858e-06	4.1674e-06	3.218e-05	2.9827e-05	
2.2576e-06	9.5736e-05	1.7061e-05	0.00054859	0.00030847	3.5506e-05	0.017828	9.2835e-06	1.0827e-06	4.1858e-06	3.1371e-05	3.0306e-05	
2.2043e-06	9.8907e-05	1.6602e-05	0.0005307	0.00031273	3.5975e-05	0.018559	9.79e-06	1.0819e-06	4.2052e-06	3.0634e-05	3.0794e-05	
2.1456e-06	0.00010201	1.6126e-05	0.00051242	0.00031694	3.6429e-05	0.019264	1.0277e-05	1.0751e-06	4.2142e-06	3.1747e-05	3.127e-05	
2.0815e-06	0.00010506	1.5635e-05	0.00049373	0.00032111	3.6868e-05	0.019944	1.0744e-05	1.0622e-06	4.2127e-06	3.2817e-05	3.1733e-05	
2.0203e-06	0.00010828	1.5167e-05	0.00047635	0.0003254	3.7327e-05	0.020697	1.1243e-05	1.0529e-06	4.2139e-06	3.4004e-05	3.221e-05	
1.9623e-06	0.00011172	1.4725e-05	0.0004603	0.00032981	3.7811e-05	0.021536	1.1782e-05	1.0478e-06	4.2189e-06	3.533e-05	3.2702e-05	
1.9086e-06	0.00011543	1.4313e-05	0.00044571	0.0003344	3.8324e-05	0.022491	1.2285e-05	1.0485e-06	4.2092e-06	3.6843e-05	3.3216e-05	
1.8599e-06	0.00011947	1.3872e-05	0.00043023	0.00033888	3.8874e-05	0.023372	1.285e-05	1.0559e-06	4.2089e-06	3.7505e-05	3.3707e-05	
1.8159e-06	0.00012386	1.3464e-05	0.00041632	0.00034355	3.946e-05	0.02439	1.3475e-05	1.0703e-06	4.216e-06	3.8302e-05	3.4223e-05	
1.7758e-06	0.0001286	1.3025e-05	0.00040827	0.0003481	4.0081e-05	0.024758	1.4051e-05	1.091e-06	4.206e-06	3.9424e-05	3.4716e-05	
1.7286e-06	0.00013315	1.2561e-05	0.00039976	0.00035256	4.0674e-05	0.02509	1.4588e-05	1.1026e-06	4.1816e-06	4.0457e-05	3.5187e-05	
1.674e-06	0.00013752	1.1981e-05	0.00039213	0.00035727	4.1238e-05	0.025488	1.5089e-05	1.1053e-06	4.1427e-06	4.1405e-05	3.5693e-05	
1.6244e-06	0.00014228	1.1358e-05	0.00038536	0.00036187	4.1843e-05	0.025967	1.565e-05	1.1156e-06	4.1119e-06	4.2529e-05	3.6174e-05	
1.5784e-06	0.00014743	1.0772e-05	0.00037926	0.00036664	4.2484e-05	0.026525	1.6267e-05	1.1323e-06	4.0872e-06	4.3826e-05	3.6678e-05	
1.5369e-06	0.00015304	1.0227e-05	0.00037276	0.00037161	4.3167e-05	0.027034	1.62e-05	1.157e-06	4.0874e-06	4.5346e-05	3.7209e-05	
1.4997e-06	0.00015916	9.7198e-06	0.00036575	0.0003768	4.3896e-05	0.027487	1.6174e-05	1.1901e-06	4.0953e-06	4.7116e-05	3.7768e-05	
1.4664e-06	0.00016583	9.2478e-06	0.00035951	0.00038221	4.467e-05	0.028027	1.6188e-05	1.2319e-06	4.1108e-06	4.9172e-05	3.8354e-05	
1.4361e-06	0.00017302	8.804e-06	0.000354	0.00038782	4.5485e-05	0.028668	1.6237e-05	1.2814e-06	4.1322e-06	5.151e-05	3.8965e-05	
1.3986e-06	0.0001799	8.3337e-06	0.00034812	0.0003933	4.6266e-05	0.029253	1.6254e-05	1.3206e-06	4.1386e-06	5.3675e-05	3.9552e-05	
1.3649e-06	0.00018739	7.8953e-06	0.0003429	0.00039901	4.7095e-05	0.029944	1.6311e-05	1.3693e-06	4.1525e-06	5.6182e-05	4.0167e-05	
1.3245e-06	0.00019459	7.433e-06	0.00033737	0.00040461	4.7892e-05	0.030579	1.6411e-05	1.4081e-06	4.1758e-06	5.8514e-05	4.0759e-05	
1.2869e-06	0.00020236	6.9973e-06	0.00033241	0.00041041	4.8731e-05	0.031313	1.6547e-05	1.4553e-06	4.2051e-06	6.1167e-05	4.1377e-05	
1.253e-06	0.00021083	6.5911e-06	0.00032804	0.00041647	4.9624e-05	0.032178	1.6728e-05	1.5135e-06	4.2427e-06	6.4244e-05	4.2026e-05	
1.2219e-06	0.00022	6.2099e-06	0.00032331	0.00042283	5.0564e-05	0.032964	1.695e-05	1.582e-06	4.2871e-06	6.7759e-05	4.1691e-05	
1.1957e-06	0.00022873	5.8053e-06	0.00031922	0.00042906	5.1583e-05	0.0339	1.7134e-05	1.6383e-06	4.3151e-06	7.0826e-05	4.1333e-05	
1.1722e-06	0.00023817	5.4246e-06	0.0003156	0.00043553	5.2656e-05	0.03498	1.736e-05	1.7054e-06	4.3502e-06	7.4333e-05	4.0997e-05	
1.1511e-06	0.00024839	5.0662e-06	0.00031166	0.00044225	5.3784e-05	0.035966	1.763e-05	1.7843e-06	4.3924e-06	7.8341e-05	4.0684e-05	
1.123e-06	0.00025809	4.736e-06	0.00031115	0.00044925	5.4868e-05	0.036485	1.7862e-05	2.4776e-06	4.4184e-06	8.2028e-05	4.0396e-05	
1.0882e-06	0.00026739	4.3835e-06	0.00031093	0.0004561	5.5913e-05	0.037102	1.8149e-05	3.1266e-06	4.4551e-06	8.5442e-05	4.0085e-05	
1.0404e-06	0.00027747	4.0509e-06	0.00031052	0.0004632	5.6831e-05	0.037656	1.8484e-05	3.8536e-06	4.4992e-06	8.935e-05	3.9794e-05	
9.8534e-07	0.00028708	3.6957e-06	0.00030991	0.00047013	5.7708e-05	0.03815	1.878e-05	4.5289e-06	4.5275e-06	9.2951e-05	3.948e-05	
9.3396e-07	0.00029761	3.3632e-06	0.00030962	0.00047737	5.8643e-05	0.03875	1.9134e-05	5.2968e-06	4.5652e-06	9.7147e-05	3.9192e-05	
8.754e-07	0.00030764	3.4912e-06	0.00030968	0.00048444	5.9537e-05	0.039476	1.9445e-05	6.0101e-06	4.5867e-06	0.00010102	3.8879e-05	
8.1951e-07	0.0003185	3.6285e-06	0.00031001	0.00049177	6.0483e-05	0.040319	1.9807e-05	6.8087e-06	4.6155e-06	0.00010544	3.8587e-05	
7.6608e-07	0.00033025	3.7756e-06	0.00031062	0.00049938	6.1482e-05	0.041297	2.0221e-05	7.703e-06	4.6517e-06	0.00011049	3.8316e-05	
7.035e-07	0.00034152	3.9069e-06	0.00031106	0.00050683	6.867e-05	0.042196	2.0595e-05	8.5407e-06	4.6726e-06	0.00011519	3.8024e-05	
6.4417e-07	0.00035385	4.0507e-06	0.00031183	0.00051461	7.6225e-05	0.04326	2.1032e-05	9.4952e-06	4.7032e-06	0.00012067	3.7756e-05	
5.7785e-07	0.00036561	4.1771e-06	0.00031296	0.0005222	8.3582e-05	0.044521	2.3807e-05	1.0382e-05	4.6813e-06	0.00012572	3.7465e-05	
5.0488e-07	0.00037689	4.3161e-06	0.00031306	0.00053009	9.0768e-05	0.049231	2.6446e-05	1.1212e-05	4.6441e-06	0.00013041	3.7194e-05	
5.5686e-07	0.00038765	4.4375e-06	0.00031297	0.0005378	9.7725e-05	0.053562	2.9345e-05	1.1981e-05	4.6158e-06	0.00013473	3.6901e-05	
5.3131e-07	0.00039079	4.5697e-06	0.00031316	0.0005458	0.00010535	0.058522	3.2036e-05	1.2896e-05	4.5656e-06	0.00013981	3.6627e-05	
4.9999e-07	0.00039483	4.6858e-06	0.00031316	0.00055364	0.0001128	0.063074	3.4597e-05	1.4063e-05	4.5002e-06	0.00014454	3.6333e-05	
4.6318e-07	0.0003987	4.7869e-06	0.00031342	0.00056134	0.0001201	0.068244	3.7048e-05	1.5167e-05	4.4206e-06	0.00014899	3.6019e-05	
4.2691e-07	0.00040292	4.8976e-06	0.00031351	0.00056931	0.00012771	0.073065	3.9712e-05	1.6396e-05	4.3476e-06	0.00015404	3.5724e-05	
3.8594e-07	0.00040703	4.9965e-06	0.00031351	0.0005772	0.00013522	0.077708	4.2303e-05	1.7583e-05	4.2632e-06	0.00015889	3.5415e-05	
3.4467e-07	0.00041142	5.102e-06	0.00031371	0.00058531	0.00014299	0.082839	4.5075e-05	1.8877e-05	4.1826e-06	0.00016427	3.5119e-05	
3.0292e-07	0.00041612	5.214e-06	0.00031412	0.00059365	0.00015102	0.088496	4.8035e-05	2.0286e-05	4.1055e-06	0.0001702	3.4836e-05	
3.8245e-07	0.00042071	5.3144e-06	0.00031474	0.00060191	0.00015887	0.09475	5.0922e-05	2.1651e-05	4.0173e-06	0.00017593	3.454e-05	
4.622e-07	0.00042555	5.4193e-06	0.00031553	0.00061035	0.00016693	0.10153	5.397e-05	2.3116e-05	3.9307e-06	0.00018215	3.4253e-05	
5.3719e-07	0.00043029	5.5133e-06	0.00031625	0.00061873	0.00017492	0.10812	5.6955e-05	2.4542e-05	3.8336e-06	0.0001882	3.3954e-05	
6.0759e-07	0.00043496	5.5971e-06	0.0003169	0.00062704	0.00018285	0.11454	5.9669e-05	2.5935e-05	4.4521e-06	0.0001941	3.3642e-05	
6.7345e-07	0.00043954	5.6706e-06	0.00031748	0.00063529	0.00019071	0.12081	6.2334e-05	2.7296e-05	5.057e-06	0.00019985	3.332e-05	
7.3989e-07	0.00044441	5.7496e-06	0.00031826	0.00064376	0.00019881	0.12766	6.5164e-05	2.8767e-05	5.6799e-06	0.00020615	3.3008e-05	
8.0164e-07	0.00044918	5.8179e-06	0.00031923	0.00065215	0.00020684	0.13517	6.7937e-05	3.0202e-05	6.2883e-06	0.00021227	3.2684e-05	
8.5884e-07	0.00045387	5.8761e-06	0.00032014	0.00066049	0.00021481	0.1425	7.0659e-05	3.1604e-05	6.8831e-06	0.00021825	3.2349e-05	
9.1151e-07	0.00045849	5.9241e-06	0.00032099	0.00066877	0.00022271	0.14965	7.333e-05	3.2974e-05	7.4644e-06	0.00022409	3.2002e-05	
9.5964e-07	0.00046302	5.9619e-06	0.00032176	0.00067699	0.00023055	0.1566	7.5952e-05	3.4313e-05	8.0321e-06	0.00022979	3.1643e-05	
1.0078e-06	0.0004678	6.0037e-06	0.0003227	0.0006854	0.0002386	0.16411	7.8718e-05	3.5747e-05	8.6148e-06	0.00023596	3.1294e-05	
1.0514e-06	0.00047249	6.0348e-06	0.00032356	0.00069373	0.00024658	0.17142	8.1427e-05	3.7145e-05	9.1831e-06	0.00024196	3.0932e-05	
1.095e-06	0.00047127	6.07e-06	0.00031903	0.00070226	0.00025477	0.18038	8.4286e-05	3.8651e-05	9.7667e-06	0.00024846	3.0579e-05	
1.1341e-06	0.00046999	6.095e-06	0.0003144	0.00071072	0.0002629	0.18912	8.7092e-05	4.0122e-05	1.0337e-05	0.00025481	3.0214e-05	
1.1739e-06	0.00046888	6.1255e-06	0.00031011	0.0007194	0.00027128	0.19867	9.0077e-05	4.1714e-05	1.0926e-05	0.00026175	2.986e-05	
1.2145e-06	0.00046793	6.1616e-06	0.00030615	0.00072829	0.00027991	0.20912	9.325e-05	4.3436e-05	1.1535e-05	0.00026933	2.9517e-05	
1.2559e-06	0.00046713	6.2033e-06	0.00030249	0.00073742	0.00028881	0.22055	9.6625e-05	4.5298e-05	1.2165e-05	0.00027763	2.9183e-05	
1.2982e-06	0.00046648	6.2509e-06	0.00029912	0.00074677	0.00029797	0.23304	0.00010021	4.7312e-05	1.2817e-05	0.00028669	2.886e-05	
1.341e-06	0.00046597	6.3029e-06	0.00029599	0.00075634	0.00030739	0.24657	0.000104	4.947e-05	1.3488e-05	0.00029651	2.8545e-05	
1.3789e-06	0.0004654	6.3438e-06	0.00029276	0.00076582	0.00031672	0.25969	0.00010771	5.1571e-05	1.4143e-05	0.00030604	2.8217e-05	
1.4116e-06	0.00046477	6.3729e-06	0.00028941	0.00077521	0.00032594	0.27234	0.0001385	5.3607e-05	1.4746e-05	0.00031525	2.7876e-05	
1.446e-06	0.00046431	6.4099e-06	0.00028592	0.00078487	0.00033548	0.28449	0.0001715	5.5837e-05	1.5376e-05	0.00032546	2.7547e-05	
1.4749e-06	0.00046377	6.4339e-06	0.00028227	0.00079442	0.0003449	0.29611	0.00020362	5.7985e-05	1.5985e-05	0.00033527	2.7204e-05	
1.4977e-06	0.00046313	6.4438e-06	0.00027843	0.00080383	0.00035416	0.30713	0.00023473	6.0038e-05	1.6571e-05	0.0003446	2.6845e-05	
1.5245e-06	0.00046275	6.4678e-06	0.00027424	0.00081364	0.00036388	0.31721	0.00024454	6.0517e-05	1.7225e-05	0.00034725	2.6505e-05	
1.5555e-06	0.00046262	6.5063e-06	0.00027057	0.00082387	0.00037411	0.32892	0.00025538	6.1102e-05	1.7926e-05	0.00035041	2.6186e-05	
1.5794e-06	0.00046237	6.5278e-06	0.00026664	0.00083389	0.0003841	0.33983	0.00026533	6.1632e-05	2.2577e-05	0.00035332	2.5848e-05	
1.5962e-06	0.00047071	6.5325e-06	0.00026239	0.00084372	0.00039387	0.34983	0.00027483	6.209e-05	2.709e-05	0.00035599	2.5489e-05	
1.6174e-06	0.00047265	6.5519e-06	0.00025775	0.00085397	0.00040414	0.35894	0.00028535	6.2671e-05	3.1896e-05	0.0003592	2.5152e-05	
1.6421e-06	0.00047486	6.6573e-06	0.00025361	0.00086378	0.00041488	0.36937	0.00029519	6.3354e-05	3.6468e-05	0.00036404	2.4779e-05	
1.6597e-06	0.00047692	6.7784e-06	0.00024911	0.00087401	0.00042539	0.37891	0.00030605	6.3981e-05	4.1328e-05	0.00036969	2.4425e-05	
1.6806e-06	0.00047925	6.9125e-06	0.00024507	0.0008846	0.00043635	0.38975	0.00031787	6.4709e-05	4.645e-05	0.00037614	2.4088e-05	
1.7035e-06	0.0004818	7.0564e-06	0.00024138	0.0008955	0.0004477	0.40177	0.00033054	6.5526e-05	5.1797e-05	0.0003833	2.3762e-05	
1.7203e-06	0.00048424	7.1857e-06	0.00023751	0.00090625	0.00045887	0.41322	0.00034282	6.6297e-05	5.7035e-05	0.00039012	2.342e-05	
1.7315e-06	0.00048658	7.3015e-06	0.00023349	0.00091688	0.0004699	0.42419	0.00035476	6.7029e-05	6.2179e-05	0.00039666	2.3064e-05	
1.7446e-06	0.00048914	7.4264e-06	0.0002298	0.00092781	0.0004813	0.43631	0.00036753	6.7847e-05	6.7541e-05	0.0004039	2.2719e-05	
1.7516e-06	0.00049159	7.5364e-06	0.00022594	0.00093836	0.00049253	0.44785	0.0003799	6.8618e-05	7.2794e-05	0.0004108	2.391e-05	
1.7605e-06	0.00048917	7.656e-06	0.00022187	0.00094922	0.00050414	0.4588	0.00039176	6.949e-05	7.7876e-05	0.00041848	2.513e-05	
1.7712e-06	0.00048695	7.7849e-06	0.00021813	0.00096037	0.00051613	0.47086	0.00040443	7.0458e-05	8.3169e-05	0.00042695	2.6378e-05	
1.7761e-06	0.00048463	7.8996e-06	0.00021423	0.00097139	0.00052796	0.4824	0.00041819	7.1377e-05	8.877e-05	0.00043504	2.7603e-05	
1.7753e-06	0.00048223	8.0004e-06	0.00021016	0.00098227	0.00053963	0.49346	0.00043158	7.2252e-05	9.4269e-05	0.00044279	2.8808e-05	
1.7767e-06	0.00048004	8.1123e-06	0.00020645	0.00099349	0.00055172	0.50575	0.00044597	7.3233e-05	0.00010002	0.00045143	3.0045e-05	
1.9136e-06	0.0004776	8.2333e-06	0.00019092	0.001005	0.0005576	0.52189	0.0004613	7.4118e-05	0.00010601	0.00046097	3.1309e-05	
2.0439e-06	0.00047507	8.3411e-06	0.000175	0.0010164	0.0005634	0.53741	0.00047626	7.4965e-05	0.0001119	0.00047016	3.2554e-05	
2.1679e-06	0.00047245	8.4361e-06	0.00015868	0.0010277	0.00056912	0.55236	0.00049088	7.5775e-05	0.0001177	0.00047903	3.3779e-05	
2.2856e-06	0.00046975	8.5182e-06	0.00014195	0.0010389	0.00057476	0.56678	0.00050517	7.6549e-05	0.00012341	0.0004876	3.4986e-05	
