Zonotrichia_albicollis	Upupa_epops	Tyto_alba	Tinamus_guttatus	Tauraco_erythrolophus	Taeniopygia_guttata	Struthio_camelus	Strigops_habroptila	Stachyridopsis_ruficeps	Spheniscus_demersus	Serinus_canaria	Rhea_americana	Pygoscelis_adeliae	Pterocles_gutturalis	Podilymbus_podiceps	Phoenicopterus_ruber	Phalacrocorax_carbo	Phaethon_lepturus	Passer_domesticus	Parus_major	Oxyura_jamaicensis	Oriolus_oriolus	Opisthocomus_hoazin	Nothoprocta_perdicaria	Nipponia_nippon	Nettapus_auritus	Nestor_notabilis	Mesitornis_unicolor	Merops_nubicus	Melopsittacus_undulatus	Manacus_vitellinus	Malurus_cyaneus	Lonchura_striata	Leptosomus_discolor	Haliaeetus_leucocephalus	Gymnogyps_californianus	Geospiza_fortis	Geococcyx_californianus	Gavia_stellata	Galbula_dea	Fulmarus_glacialis	Ficedula_albicollis	Falco_tinnunculus	Falco_peregrinus	Egretta_garzetta	Dryobates_pubescens	Dromaius_novaehollandiae	Cygnus_olor	Cygnus_atratus	Cuculus_canorus	Corythaeola_cristata	Corvus_moneduloides	Corvus_brachyrhynchos	Columba_livia	Coloeus_monedula	Cnemophilus_loriae	Ciconia_maguari	Chloebia_gouldiae	Chlamydotis_macqueenii	Cathartes_aura	Casuarius_casuarius	Cariama_cristata	Camarhynchus_parvulus	Calypte_anna	Calidris_pugnax	Cairina_moschata	Buteo_japonicus	Buceros_rhinoceros	Branta_canadensis	Aythya_fuligula	Asarcornis_scutulata	Aquila_chrysaetos	Apteryx_rowi	Apteryx_australis	Aptenodytes_forsteri	Apaloderma_vittatum	Antrostomus_carolinensis	Anser_cygnoides	Anser_brachyrhynchus	Anseranas_semipalmata	Anas_platyrhynchos	Acanthisitta_chloris	
0.88118	1.7319e-06	4.9489e-06	0.012919	5.2436e-06	0.00034582	0.00016972	0.00021186	6.8756e-06	1.3238e-05	1.2564e-05	0.00017067	0.00049165	4.46e-07	6.046e-07	4.4942e-05	0.00044325	2.0263e-06	0.0006512	0.00012119	6.3902e-05	4.936e-05	4.131e-05	0.99205	2.326e-06	0.00027505	1.2689e-05	4.4802e-05	1.6265e-05	1.3336e-07	3.7738e-06	0.00015526	4.0983e-05	1.5139e-06	0.06696	0.0008744	0.0031826	4.4108e-06	1.1664e-05	0.00054099	0.00041187	0.00049382	0.00026068	0.0021855	7.9143e-07	1.4364e-06	0.00047655	1.6906e-05	0.0003312	9.6109e-05	2.3352e-05	0.0022469	0.01	2.9352e-07	0.062428	9.5466e-06	3.2838e-05	0.00010365	4.0994e-05	0.036398	7.8901e-06	3.1119e-05	0.0071023	2.8227e-07	7.3894e-07	0.0021778	0.00072611	1.29e-05	0.0010256	0.0030098	0.0012212	7.9638e-05	0.025589	0.008782	0.001135	0.00028686	3.1824e-06	0.0017173	0.0056091	0.00015103	5.7449e-05	2.8511e-08	
0.88772	1.7862e-06	4.9755e-06	0.013135	5.2072e-06	0.00034788	0.00016702	0.00021208	6.774e-06	1.325e-05	1.2311e-05	0.0001669	0.00049493	4.1277e-07	5.8719e-07	4.5595e-05	0.00044784	2.0159e-06	0.0006529	0.00012323	6.3974e-05	4.9209e-05	4.2817e-05	0.99238	2.2935e-06	0.000275	1.2767e-05	4.5895e-05	1.5654e-05	1.2875e-07	3.8876e-06	0.00015794	4.1458e-05	1.4891e-06	0.067063	0.00087707	0.0031854	4.4297e-06	1.17e-05	0.00053907	0.00041838	0.00050115	0.00026011	0.0021874	7.8936e-07	1.4407e-06	0.00047438	1.6794e-05	0.00033337	0.00010086	2.3454e-05	0.0022488	0.01	2.8943e-07	0.062379	9.478e-06	3.3192e-05	0.00010439	4.0597e-05	0.036527	7.723e-06	3.1152e-05	0.0071038	2.476e-07	7.5032e-07	0.0021943	0.00073035	1.2859e-05	0.0010283	0.0030127	0.0012245	7.9682e-05	0.025575	0.0087822	0.0011424	0.00027693	3.1646e-06	0.0017198	0.0056113	0.00015732	5.8817e-05	3.2805e-08	
0.89418	1.8358e-06	4.998e-06	0.013344	5.165e-06	0.00034992	0.00016426	0.00021229	6.6671e-06	1.3257e-05	1.205e-05	0.00016305	0.00049817	3.7728e-07	5.6712e-07	4.6231e-05	0.00045232	2.0031e-06	0.00065452	0.00012523	6.4036e-05	4.9039e-05	4.4295e-05	0.99269	2.2577e-06	0.00027494	1.2838e-05	4.6965e-05	1.5017e-05	1.22e-07	3.9958e-06	0.00016057	4.1917e-05	1.4605e-06	0.067166	0.00087974	0.0031881	4.4437e-06	1.1731e-05	0.00053708	0.00042483	0.00050835	0.00025953	0.0021893	7.8535e-07	1.4424e-06	0.00047219	1.6672e-05	0.00033553	0.00010553	2.3549e-05	0.0022506	0.01	2.8418e-07	0.06233	9.4019e-06	3.3531e-05	0.00010511	4.0185e-05	0.036655	7.5519e-06	3.1162e-05	0.0071052	2.0833e-07	7.5955e-07	0.0022107	0.00073455	1.2799e-05	0.0010309	0.0030155	0.0012277	7.9719e-05	0.025561	0.0087824	0.0011497	0.00026676	3.1433e-06	0.0017223	0.0056134	0.00016352	6.017e-05	3.5835e-08	
0.90056	1.8809e-06	5.0162e-06	0.013545	5.1169e-06	0.00035195	0.00016145	0.00021248	6.5549e-06	1.3259e-05	1.1782e-05	0.00015911	0.00050135	3.395e-07	5.4439e-07	4.6852e-05	0.00045669	1.9877e-06	0.00065607	0.0001272	6.4089e-05	4.8852e-05	4.5747e-05	0.993	2.2185e-06	0.00027486	1.2901e-05	4.8011e-05	1.4354e-05	1.1309e-07	4.0987e-06	0.00016317	4.2362e-05	1.4281e-06	0.067267	0.00088239	0.0031908	4.4527e-06	1.1755e-05	0.00053501	0.00043122	0.00051543	0.00025894	0.0021911	7.7939e-07	1.4416e-06	0.00046999	1.6541e-05	0.00033769	0.00011014	2.3636e-05	0.0022525	0.01	2.7778e-07	0.062282	9.3183e-06	3.3853e-05	0.00010582	3.9758e-05	0.036783	7.3769e-06	3.115e-05	0.0071066	1.6443e-07	7.6664e-07	0.002227	0.00073873	1.2719e-05	0.0010336	0.0030183	0.001231	7.9749e-05	0.025547	0.0087825	0.0011569	0.00025633	3.1185e-06	0.0017247	0.0056155	0.00016961	6.1506e-05	3.7608e-08	
0.90721	1.9364e-06	5.0407e-06	0.013766	5.0725e-06	0.000354	0.0001588	0.00021271	6.4522e-06	1.3266e-05	1.1525e-05	0.00015543	0.00050469	3.0353e-07	5.2259e-07	4.7506e-05	0.00046143	1.9746e-06	0.00065781	0.00012927	6.4162e-05	4.8697e-05	4.7283e-05	0.99336	2.1807e-06	0.00027483	1.2972e-05	4.9129e-05	1.3771e-05	1.0379e-07	4.2135e-06	0.00016589	4.2817e-05	1.3983e-06	0.067371	0.00088506	0.0031935	4.4717e-06	1.1785e-05	0.00053317	0.00043781	0.00052293	0.00025835	0.002193	7.7572e-07	1.4448e-06	0.00046783	1.6406e-05	0.00033986	0.00011497	2.3728e-05	0.0022543	0.01	2.7231e-07	0.062233	9.2442e-06	3.4212e-05	0.00010655	3.9377e-05	0.036912	7.2013e-06	3.1163e-05	0.0071081	1.2269e-07	7.7704e-07	0.0022436	0.00074298	1.2679e-05	0.0010362	0.0030211	0.0012343	7.9786e-05	0.025533	0.0087828	0.0011643	0.00024677	3.0971e-06	0.0017272	0.0056176	0.00017605	6.2873e-05	4.0139e-08	
0.91376	1.9867e-06	5.0607e-06	0.013978	5.022e-06	0.00035604	0.0001561	0.00021292	6.3438e-06	1.3267e-05	1.126e-05	0.00015167	0.00050798	2.6519e-07	4.9803e-07	4.8142e-05	0.00046605	1.9588e-06	0.00065948	0.0001313	6.4225e-05	4.8523e-05	4.8788e-05	0.99371	2.1394e-06	0.00027477	1.3036e-05	5.022e-05	1.3172e-05	9.2283e-08	4.3221e-06	0.00016856	4.3255e-05	1.3646e-06	0.067473	0.00088772	0.0031962	4.4852e-06	1.1808e-05	0.00053125	0.00044433	0.00053029	0.00025776	0.0021949	7.6997e-07	1.4453e-06	0.00046565	1.6261e-05	0.00034203	0.00011973	2.3813e-05	0.0022562	0.01	2.6562e-07	0.062184	9.1621e-06	3.4553e-05	0.00010727	3.898e-05	0.03704	7.0217e-06	3.1152e-05	0.0071095	7.6191e-08	7.851e-07	0.0022601	0.0007472	1.2618e-05	0.0010389	0.0030239	0.0012375	7.9816e-05	0.025519	0.008783	0.0011716	0.00023693	3.0721e-06	0.0017297	0.0056198	0.00018237	6.4222e-05	4.133e-08	
0.91567	2.0532e-06	4.8792e-06	0.014228	4.978e-06	0.00035812	0.00015362	0.00021318	6.2492e-06	1.3276e-05	1.1013e-05	0.00014825	0.00051148	2.2967e-07	4.7588e-07	4.7799e-05	0.00047121	1.9465e-06	0.00066142	0.00013346	6.4317e-05	4.8398e-05	5.0418e-05	0.99368	2.1009e-06	0.00027479	1.3112e-05	5.1415e-05	1.2672e-05	8.086e-08	4.4489e-06	0.0001714	4.3713e-05	1.3353e-06	0.067487	0.00089042	0.0031989	4.5135e-06	1.1842e-05	0.00052963	0.00045113	0.0005316	0.00025717	0.0021968	7.6777e-07	1.452e-06	0.00046352	1.6115e-05	0.00034423	0.00012482	2.3907e-05	0.0022581	0.01	2.6043e-07	0.062136	9.0945e-06	3.4949e-05	0.00010803	3.8643e-05	0.03717	6.8425e-06	3.1181e-05	0.0071109	3.338e-08	7.9827e-07	0.0022771	0.00074943	1.2615e-05	0.0010416	0.0030268	0.0012408	8.1079e-05	0.025505	0.0087832	0.0011792	0.00022819	3.0524e-06	0.0017321	0.0056219	0.00018918	6.5615e-05	4.399e-08	
0.91752	2.1134e-06	4.6854e-06	0.014457	4.9243e-06	0.00036017	0.000151	0.0002134	6.1436e-06	1.3293e-05	1.075e-05	0.00014463	0.00051525	1.9041e-07	4.4971e-07	4.7424e-05	0.00047604	1.93e-06	0.00066319	0.00013553	6.4387e-05	4.8233e-05	5.1969e-05	0.99362	2.0571e-06	0.00027476	1.3174e-05	5.2544e-05	1.2114e-05	1.0654e-07	4.5625e-06	0.00017414	4.4144e-05	1.2997e-06	0.067499	0.00089309	0.0032016	4.5307e-06	1.1864e-05	0.00052783	0.00045772	0.00053276	0.00025657	0.0021987	7.6195e-07	1.4533e-06	0.00046135	1.5957e-05	0.00034641	0.0001297	2.3988e-05	0.00226	0.01	2.533e-07	0.062088	9.7571e-06	3.5306e-05	0.00010876	3.827e-05	0.037298	6.658e-06	3.1167e-05	0.0071124	3.2865e-08	8.0701e-07	0.0022905	0.00075159	1.2569e-05	0.0010442	0.0030296	0.0012441	8.2324e-05	0.025491	0.0087834	0.0011872	0.00021884	3.0264e-06	0.0017346	0.0056241	0.0001957	6.7107e-05	4.4527e-08	
0.91935	2.1684e-06	4.4856e-06	0.014678	4.8647e-06	0.0003622	0.00014832	0.00021361	6.0325e-06	1.3305e-05	1.048e-05	0.00014092	0.00051897	1.4883e-07	4.2082e-07	4.7034e-05	0.00048076	1.9108e-06	0.00066487	0.00013758	6.4448e-05	4.805e-05	5.349e-05	0.99355	2.0098e-06	0.00027471	1.3229e-05	5.3648e-05	1.1531e-05	1.2987e-07	4.6701e-06	0.00017684	4.4559e-05	1.2602e-06	0.067509	0.00089574	0.0032043	4.5426e-06	1.1879e-05	0.00052595	0.00046424	0.00053386	0.00025596	0.0022006	7.5412e-07	1.452e-06	0.00045917	1.579e-05	0.00034858	0.00013451	2.4061e-05	0.0022618	0.01	2.4498e-07	0.062039	1.0406e-05	3.5644e-05	0.00010947	3.7882e-05	0.037426	6.4695e-06	3.113e-05	0.0071138	8.6857e-08	8.1346e-07	0.0023037	0.00075373	1.2502e-05	0.0010469	0.0030325	0.0012474	8.3561e-05	0.025477	0.0087836	0.001195	0.00020923	2.9966e-06	0.0017371	0.0056262	0.00020211	6.8581e-05	4.3738e-08	
0.92116	2.2187e-06	4.2801e-06	0.014892	4.7993e-06	0.00036423	0.00014559	0.00021381	5.9164e-06	1.3313e-05	1.0202e-05	0.00013713	0.00052264	1.6493e-07	3.8935e-07	4.6629e-05	0.00048537	2.1743e-06	0.00066648	0.00013959	6.45e-05	4.7848e-05	5.4985e-05	0.99349	1.9593e-06	0.00027465	1.3276e-05	5.4729e-05	1.0925e-05	1.5093e-07	4.7724e-06	0.0001795	4.496e-05	1.217e-06	0.067518	0.00089838	0.003207	4.5497e-06	1.1889e-05	0.00052402	0.0004707	0.0005349	0.00025534	0.0022024	7.4439e-07	1.4483e-06	0.00045698	1.5614e-05	0.00035074	0.00013924	2.4127e-05	0.0022636	0.01	2.3554e-07	0.061991	1.1042e-05	3.5967e-05	0.00011018	3.7479e-05	0.037553	6.277e-06	3.1071e-05	0.0071152	1.3628e-07	8.1783e-07	0.0023168	0.00075585	1.2416e-05	0.0010495	0.0030353	0.0012507	8.4791e-05	0.025463	0.0087838	0.0012027	0.00019941	2.9634e-06	0.0017395	0.0056283	0.00020842	7.004e-05	4.1691e-08	
0.92303	2.2787e-06	4.0847e-06	0.015122	4.7365e-06	0.00036627	0.000143	0.00021404	5.8079e-06	1.3324e-05	9.9335e-06	0.00013356	0.00052645	1.8116e-07	3.5835e-07	4.6248e-05	0.0004903	2.4474e-06	0.00066827	0.00014169	6.4569e-05	4.7675e-05	5.6554e-05	0.99345	1.9096e-06	0.00027462	1.333e-05	5.5873e-05	1.0381e-05	1.719e-07	4.8851e-06	0.00018226	4.5368e-05	1.1756e-06	0.06753	0.00090104	0.0032097	4.5652e-06	1.1903e-05	0.00052226	0.00047733	0.00053609	0.00025472	0.0022043	7.3648e-07	1.4478e-06	0.00045481	1.5433e-05	0.00035292	0.00014418	2.4197e-05	0.0022655	0.01	2.2677e-07	0.061943	1.1704e-05	3.6322e-05	0.00011091	3.7115e-05	0.037681	6.0836e-06	3.1031e-05	0.0071166	1.8749e-07	8.2496e-07	0.0023302	0.00075801	1.2364e-05	0.0010522	0.0030382	0.001254	8.6032e-05	0.025449	0.008784	0.0012107	0.00019027	2.9329e-06	0.001742	0.0056305	0.00021504	7.1525e-05	4.0224e-08	
0.92488	2.3336e-06	3.8835e-06	0.015345	4.6679e-06	0.0003683	0.00014035	0.00021425	5.6943e-06	1.333e-05	9.6575e-06	0.00012991	0.00053022	1.9551e-07	3.2472e-07	4.5852e-05	0.00049513	2.7156e-06	0.00066998	0.00014375	6.4629e-05	4.7483e-05	5.8095e-05	0.99342	1.8566e-06	0.00027458	1.3376e-05	5.6992e-05	9.8143e-06	1.9055e-07	4.9921e-06	0.00018498	4.5761e-05	1.1305e-06	0.06754	0.00090369	0.0032124	4.5757e-06	1.1911e-05	0.00052045	0.0004839	0.00053722	0.00025409	0.0022062	7.2663e-07	1.4449e-06	0.00045263	1.5243e-05	0.00035509	0.00014905	2.4259e-05	0.0022674	0.01	2.1687e-07	0.061894	1.2353e-05	3.666e-05	0.00011162	3.6736e-05	0.037808	5.8863e-06	3.0969e-05	0.0071181	2.3396e-07	8.299e-07	0.0023435	0.00076015	1.2293e-05	0.0010548	0.003041	0.0012573	8.7266e-05	0.025435	0.0087842	0.0012185	0.00018091	2.8989e-06	0.0017444	0.0056326	0.00022155	7.2994e-05	3.7482e-08	
0.92672	2.3836e-06	3.6766e-06	0.01556	4.5934e-06	0.00037032	0.00013765	0.00021445	5.5754e-06	1.3331e-05	9.3739e-06	0.00012618	0.00053393	2.0798e-07	2.8845e-07	4.5441e-05	0.00049984	2.9788e-06	0.00067161	0.00014578	6.4679e-05	4.7272e-05	5.9607e-05	0.99338	1.8002e-06	0.00027452	1.3415e-05	5.8087e-05	9.2244e-06	2.0689e-07	5.0935e-06	0.00018767	4.6138e-05	1.0816e-06	0.06755	0.00090632	0.0032151	4.5812e-06	1.1912e-05	0.00051856	0.00049041	0.0005383	0.00025346	0.0022081	7.1484e-07	1.4393e-06	0.00045044	1.5043e-05	0.00035725	0.00015384	2.4314e-05	0.0022692	0.01	2.0582e-07	0.061846	1.2988e-05	3.6982e-05	0.00011233	3.6343e-05	0.037934	5.685e-06	3.0884e-05	0.0071195	2.757e-07	8.3268e-07	0.0023567	0.00076226	1.2202e-05	0.0010575	0.0030438	0.0012606	8.8492e-05	0.025421	0.0087844	0.0012262	0.00017132	2.8614e-06	0.0017469	0.0056347	0.00022796	7.4447e-05	3.3457e-08	
0.92862	2.4435e-06	3.4795e-06	0.015792	4.5215e-06	0.00037236	0.00013509	0.00021467	5.4641e-06	1.3336e-05	9.0997e-06	0.00012266	0.00053778	2.2062e-07	2.5264e-07	4.5052e-05	0.00050488	3.2518e-06	0.00067342	0.00014789	6.4747e-05	4.7089e-05	6.1195e-05	0.99338	1.7446e-06	0.0002745	1.3461e-05	5.9245e-05	8.6939e-06	2.2315e-07	5.2054e-06	0.00019046	4.6523e-05	1.0346e-06	0.067561	0.00090898	0.0032178	4.5952e-06	1.1919e-05	0.00051685	0.00049709	0.00053952	0.00025282	0.00221	7.0483e-07	1.4371e-06	0.00044828	1.484e-05	0.00035944	0.00015884	2.4372e-05	0.0022711	0.01	1.9542e-07	0.061798	1.3649e-05	3.7335e-05	0.00011305	3.5986e-05	0.038062	5.4828e-06	3.082e-05	0.0071209	3.1935e-07	8.3823e-07	0.0023701	0.00076442	1.2144e-05	0.0010601	0.0030467	0.0012638	8.973e-05	0.025407	0.0087846	0.0012341	0.00016241	2.8265e-06	0.0017493	0.0056369	0.00023468	7.5927e-05	2.9986e-08	
0.9305	2.4985e-06	3.2769e-06	0.016017	4.444e-06	0.00037438	0.00013247	0.00021489	5.3478e-06	1.3336e-05	8.8183e-06	0.00011907	0.00054159	2.3139e-07	2.1425e-07	4.465e-05	0.00050982	3.52e-06	0.00067515	0.00014998	6.4805e-05	4.6889e-05	6.2755e-05	0.99337	1.6858e-06	0.00027446	1.3499e-05	6.0381e-05	8.1427e-06	2.3713e-07	5.3119e-06	0.00019321	4.6893e-05	9.8388e-07	0.067572	0.00091162	0.0032205	4.6043e-06	1.1919e-05	0.00051509	0.00050371	0.00054068	0.00025218	0.0022118	6.9296e-07	1.4325e-06	0.0004461	1.4627e-05	0.00036161	0.00016377	2.4424e-05	0.0022729	0.01	1.8392e-07	0.06175	1.4298e-05	3.7672e-05	0.00011377	3.5617e-05	0.038189	5.2767e-06	3.0733e-05	0.0071223	3.5832e-07	8.4167e-07	0.0023835	0.00076656	1.2068e-05	0.0010628	0.0030495	0.0012671	9.096e-05	0.025393	0.0087849	0.0012419	0.00015329	2.7882e-06	0.0017517	0.005639	0.00024129	7.7391e-05	2.5279e-08	
0.93232	2.5423e-06	3.1408e-06	0.016284	4.3569e-06	0.00037638	0.00012679	0.00021515	5.2203e-06	1.3327e-05	8.5219e-06	0.00011728	0.00054526	2.3941e-07	1.7189e-07	4.4217e-05	0.00051445	3.7815e-06	0.00067671	0.00015198	6.4843e-05	4.8914e-05	6.4243e-05	0.99343	1.6218e-06	0.00027438	1.355e-05	6.1454e-05	7.5329e-06	2.5229e-07	5.4059e-06	0.00019586	4.7238e-05	9.2696e-07	0.067581	0.00091423	0.0032231	4.6027e-06	1.1908e-05	0.00051315	0.00051017	0.00055483	0.00025155	0.0022138	6.7755e-07	1.4227e-06	0.00044388	1.4402e-05	0.00036376	0.0001685	2.4462e-05	0.0022747	0.01	1.705e-07	0.061702	1.4917e-05	4.0984e-05	0.00011446	3.5211e-05	0.038314	5.0648e-06	3.0605e-05	0.0071238	3.8975e-07	8.4085e-07	0.0023966	0.00076864	1.195e-05	0.0010654	0.0030523	0.0012704	9.2173e-05	0.02538	0.0087851	0.0012495	0.00014355	2.7438e-06	0.0017542	0.0056411	0.00024764	7.8819e-05	1.8496e-08	
0.93427	2.491e-06	3.0204e-06	0.016527	4.2787e-06	0.00037843	0.00012633	0.00021538	5.1097e-06	1.3328e-05	8.2473e-06	0.00011534	0.0005454	2.4914e-07	1.3221e-07	4.3834e-05	0.0005152	4.0646e-06	0.00067862	0.00015415	6.4917e-05	5.1112e-05	6.5887e-05	0.99346	1.5617e-06	0.00027438	1.3586e-05	6.2659e-05	5.6647e-06	2.6389e-07	5.5229e-06	0.00019872	4.7608e-05	8.7603e-07	0.067594	0.00091689	0.0032258	4.6197e-06	1.191e-05	0.00051157	0.00051698	0.00057038	0.00025094	0.0022158	6.6667e-07	1.4207e-06	0.00044162	1.4177e-05	0.00036595	0.00017366	2.4514e-05	0.0022766	0.01	1.5904e-07	0.061654	1.5592e-05	4.4667e-05	0.00011519	3.4879e-05	0.038442	4.8475e-06	3.0529e-05	0.0071252	4.2825e-07	8.4652e-07	0.0024103	0.00077082	1.1906e-05	0.001068	0.0030552	0.0012737	9.3414e-05	0.025366	0.0087853	0.0012575	0.00013513	2.7065e-06	0.0017566	0.0056432	0.00025013	8.0308e-05	1.3559e-08	
0.9362	2.4329e-06	2.8942e-06	0.016759	4.1936e-06	0.00038046	0.00012583	0.00021559	4.9927e-06	1.3323e-05	7.9634e-06	0.00011332	0.0005455	2.5673e-07	8.9604e-08	4.3433e-05	0.00051587	4.3407e-06	0.00068043	0.00015627	6.4979e-05	5.326e-05	6.7488e-05	0.99348	1.4978e-06	0.00027436	1.3614e-05	6.3827e-05	3.6991e-06	2.7292e-07	5.6322e-06	0.00020153	4.796e-05	8.2077e-07	0.067605	0.00091953	0.0032285	4.6301e-06	1.1904e-05	0.0005099	0.0005237	0.00058558	0.00025031	0.0022178	6.5346e-07	1.4155e-06	0.00043934	1.3942e-05	0.00036813	0.0001787	2.4556e-05	0.0022785	0.01	1.4627e-07	0.061606	1.6248e-05	4.8253e-05	0.00011591	3.4528e-05	0.038569	4.6258e-06	3.0425e-05	0.0071266	4.6109e-07	8.4945e-07	0.0024238	0.00077296	1.1836e-05	0.0010707	0.003058	0.001277	9.4644e-05	0.025352	0.0087856	0.0012653	0.00012641	2.665e-06	0.0017591	0.0056454	0.00025255	8.1776e-05	7.2185e-09	
0.93809	2.3679e-06	2.7621e-06	0.016979	4.6309e-06	0.00038247	0.00012529	0.00021578	4.8691e-06	1.3313e-05	7.6702e-06	0.00011123	0.00054556	2.6221e-07	9.8314e-08	4.3007e-05	0.00051647	4.6102e-06	0.00068214	0.00015835	6.503e-05	5.5359e-05	6.9048e-05	0.9935	1.4301e-06	0.00027432	1.3632e-05	6.4961e-05	3.4814e-06	2.7938e-07	5.7339e-06	0.00020428	4.8293e-05	7.6097e-07	0.067616	0.00092216	0.0032312	4.6341e-06	1.1891e-05	0.00050814	0.00053033	0.00060044	0.00024968	0.0022198	6.3795e-07	1.4072e-06	0.00043704	1.3697e-05	0.0003703	0.00018364	2.4584e-05	0.0022803	0.01	1.3218e-07	0.061559	1.6886e-05	5.1746e-05	0.00011661	3.4158e-05	0.038694	4.3999e-06	3.0294e-05	0.007128	4.8842e-07	8.4969e-07	0.0024372	0.00077508	1.1742e-05	0.0010733	0.0030608	0.0012802	9.5865e-05	0.025338	0.0087858	0.001273	0.00011737	2.6195e-06	0.0017615	0.0056475	0.00025491	8.3221e-05	9.5037e-09	
0.94007	2.3148e-06	2.6376e-06	0.017221	5.0819e-06	0.0003845	0.00012482	0.000216	4.7543e-06	1.3306e-05	7.388e-06	0.0001093	0.0005457	2.6812e-07	1.063e-07	4.2607e-05	0.00051724	4.8918e-06	0.00068405	0.00016052	6.51e-05	5.7558e-05	7.0701e-05	0.99355	1.3636e-06	0.00027432	1.3659e-05	6.6172e-05	3.291e-06	2.8606e-07	5.8486e-06	0.00020716	4.8638e-05	7.0351e-07	0.067629	0.00092481	0.0032339	4.6481e-06	1.1885e-05	0.00050658	0.00053717	0.00061613	0.00024905	0.0022218	6.2458e-07	1.4028e-06	0.00043478	1.3449e-05	0.00037249	0.00018883	2.4618e-05	0.0022822	0.01	1.1889e-07	0.061511	1.7556e-05	5.5459e-05	0.00011734	3.3829e-05	0.038822	4.1734e-06	3.0188e-05	0.0071294	5.1868e-07	8.5328e-07	0.0024509	0.00077725	1.1686e-05	0.001076	0.0030637	0.0012835	9.71e-05	0.025324	0.008786	0.001281	0.00010907	2.5771e-06	0.001764	0.0056496	0.00025742	8.4701e-05	1.185e-08	
0.94201	2.2551e-06	2.5073e-06	0.017452	5.5222e-06	0.00038652	0.00012431	0.00021621	4.633e-06	1.3294e-05	7.0965e-06	0.00010729	0.0005458	2.719e-07	1.1192e-07	4.2189e-05	0.00051793	5.1665e-06	0.00068586	0.00016265	6.5157e-05	5.9707e-05	7.2311e-05	0.9936	1.2934e-06	0.0002743	1.3676e-05	6.7347e-05	3.086e-06	2.9015e-07	5.9554e-06	0.00020998	4.8965e-05	6.4173e-07	0.06764	0.00092744	0.0032365	4.6557e-06	1.187e-05	0.00050493	0.00054391	0.00063148	0.0002484	0.0022238	6.089e-07	1.3952e-06	0.0004325	1.319e-05	0.00037467	0.0001939	2.4643e-05	0.002284	0.01	1.0429e-07	0.061463	1.8208e-05	5.9075e-05	0.00011805	3.3481e-05	0.038948	3.9425e-06	3.0054e-05	0.0071309	5.433e-07	8.5414e-07	0.0024644	0.00077938	1.1605e-05	0.0010786	0.0030665	0.0012868	9.8324e-05	0.025311	0.0087862	0.0012888	0.00010047	2.5307e-06	0.0017664	0.0056517	0.00025986	8.6158e-05	1.3003e-08	
0.94391	2.1868e-06	2.37e-06	0.017668	5.9497e-06	0.00038852	0.00012375	0.00021639	4.5039e-06	1.3276e-05	6.7939e-06	0.00010518	0.00054585	2.7334e-07	1.1503e-07	4.1749e-05	0.00051853	5.433e-06	0.00068754	0.00016472	6.52e-05	6.1792e-05	7.3861e-05	0.99363	1.2189e-06	0.00027424	1.3684e-05	6.8478e-05	2.8628e-06	2.9144e-07	6.053e-06	0.00021273	4.927e-05	5.7501e-07	0.06765	0.00093005	0.0032392	4.6555e-06	1.1847e-05	0.00050316	0.00055054	0.00064638	0.00024775	0.0022258	5.9051e-07	1.3838e-06	0.00043019	1.2921e-05	0.00037683	0.00019884	2.4658e-05	0.0022858	0.01	1.182e-07	0.061416	2.3604e-05	6.257e-05	0.00011875	3.3109e-05	0.039073	3.7071e-06	2.9889e-05	0.0071323	5.6166e-07	8.5181e-07	0.0024778	0.00078148	1.1495e-05	0.0010812	0.0030693	0.00129	9.9536e-05	0.025297	0.0087865	0.0012964	9.1468e-05	2.4794e-06	0.0017688	0.0056538	0.00026222	8.7588e-05	1.2873e-08	
0.94594	2.1378e-06	2.2457e-06	0.017864	6.4016e-06	0.00039057	0.00012634	0.00021663	4.3896e-06	1.3265e-05	6.5106e-06	0.00010288	0.00054604	2.7629e-07	1.1812e-07	4.1354e-05	0.0005194	5.7195e-06	0.00068955	0.00016695	6.5277e-05	6.4045e-05	7.5562e-05	0.99365	1.1478e-06	0.00027427	1.3705e-05	6.9735e-05	2.6818e-06	2.9411e-07	6.1727e-06	0.00021569	4.9599e-05	5.1336e-07	0.067657	0.00093271	0.0032419	4.672e-06	1.1836e-05	0.00050172	0.0005575	0.00066264	0.0002471	0.0022279	5.7609e-07	1.3794e-06	0.00042754	1.2651e-05	0.00037903	0.00020418	2.4684e-05	0.0022877	0.01	1.3377e-07	0.061368	2.9402e-05	6.6426e-05	0.00011948	3.2801e-05	0.0392	3.7921e-06	2.977e-05	0.0071337	5.8665e-07	8.5533e-07	0.0024917	0.00078351	1.1448e-05	0.0010839	0.0030721	0.0012933	0.00010073	0.025283	0.0087867	0.0013044	8.3604e-05	2.4345e-06	0.0017713	0.005656	0.00026212	8.9076e-05	1.3331e-08	
